ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	LOAN	SOURCE	NOTES	RID
2357	79_thehail	the hail	Lhasa	Tibetan_Lhasa	seː⁵⁵ra⁵⁵ (se⁵⁵ra⁵⁵)	s.eː.⁵⁵.◦.r.a.⁵⁵	s eː ⁵⁵ + r a ⁵⁵	utsa1239	609	29.653441	91.171493	384	384	FALSE	Huang1992		3244
2391	79_thehail	the hail	Zhaba	Qiangic_Zhaba	ʂtso⁵⁵	ʂ.ts.o.⁵⁵	ʂ ts o./o ⁵⁵	zhab1238	609	30.538892	101.058397	2010	2010	FALSE	Huang1992		3248
2459	79_thehail	the hail	DarangTaraon	Deng_Darang_Taraon	ɑ³¹thiɑi⁵³	ɑ.³¹.◦.th.i.ɑ.i.⁵³	ɑ ³¹ + tʰ i ɑ i ⁵³	diga1241	609	28.657986	97.469136	2072	2072	FALSE	Huang1992		3221
2781	79_thehail	the hail	Xiahe	Tibetan_Xiahe	she ra	sʰ.e._.r.a	sʰ e + r a	amdo1237	609	35.210549	102.524979	384	384	FALSE	Huang1992		
3176	79_thehail	the hail	Lisu	Loloish_Lisu	wɑ³¹lo⁵⁵bo̱³³	w.ɑ.³¹.◦.l.o.⁵⁵.◦.b.o̱.³³	w ɑ ³¹ + l o./o ⁵⁵ + b o̠ ³³	lisu1250	609	25.950046	98.848486	2561	2561	FALSE	Huang1992		3231
3193	79_thehail	the hail	Bokar	Tani_Bokar	ɦa təŋ	ɦ.a.+.t.ə.ŋ	ɦ a + t ə ŋ	boka1249	609	27.554547	93.15717	2577	2577	FALSE	Huang1992		3218
3584	79_thehail	the hail	Alike	Tibetan_Alike	se ra	s.e._.r.a	s e + r a	amdo1237	609	38.318508	92.839938	384	384	FALSE	Huang1992		3242
3732	79_thehail	the hail	Yidu	Deng_Yidu	ɑ³¹the⁵³	ɑ.³¹.◦.th.e.⁵³	ɑ ³¹ + tʰ e ⁵³	idum1241	609	29.448172	95.650179	2072	2072	FALSE	Huang1992		3247
3817	79_thehail	the hail	MotuoMenba	Bodic_Tshangla	ser ba	s.e.r._.b.a	s e r + b a	tsha1245	609	29.325414	95.340883	384	384	TRUE	Huang1992		3233
4242	79_thehail	the hail	Japhug	rGyalrong_Japhug	sɤrwa	s.ɤ.r.w.a	s ɤ r w a	japh1234	609	32.207076	101.957636	384	384	TRUE	Jacques2015b		3226
4421	79_thehail	the hail	Limbu	Kiranti_Limbu	phɔːn	ph.ɔː.n	pʰ ɔː n	limb1266	609	27.272065	87.889909	3556	3556	FALSE	Jacques2017FN		3230
4422	79_thehail	the hail	Khaling	Kiranti_Khaling	las	l.a.s	l a s	khal1275	609	27.390595	87.510016	3570	3570	FALSE	Jacques2017FN		
4672	79_thehail	the hail	OldChinese	Sinitic_Old_Chinese	*C.[b]ˤruk	C/.+.bˤ.r.u.k	C/k + bˤ r u k	oldc1244	609	34.101745	108.777868	1764	1764	FALSE	Baxter2014		3235
4863	79_thehail	the hail	OldChinese	Sinitic_Old_Chinese	sˤer+s	sˤ.e.r.+.s	sˤ e r + s	oldc1244	609	34.101745	108.777868	384	384	FALSE	Baxter2014		3236
4958	79_thehail	the hail	OldBurmese	Burmish_Old_Burmese	muiwḥ+sīḥ	m.ui.w.ḥ.+.s.ī.ḥ	m ui w h + s iː h	oldb1235	609	21.624974	97.126742	1173	1173	FALSE	Hill2017		3234
5232	79_thehail	the hail	WobziKhroskyabs	Khroskyabs_Wobzi	lmə́ɣ	l.m.ə́.ɣ	l m ə́ ɣ	eree1240	609	31.62758	101.427999	1166	1166	FALSE	Lai2017		3245
5482	79_thehail	the hail	Chepang	Chepang_Chepang	wer	w.e.r	w e r	chep1245	609	27.785164	84.908801	3824	3824	FALSE	Caughley2000		3220
5719	79_thehail	the hail	Garo	Garo_Garo	stil	s.t.i.l	s t i l	garo1247	609	25.504744	90.333226	3949	3949	FALSE	Burling2003		3223
5897	79_thehail	the hail	OldTibetan	Tibetan_Old_Tibetan	ser+ba	s.e.r.+.b.a	s e r + b a	clas1254	609	30.027852	91.158704	384	384	FALSE	Huang1992		3237
6047	79_thehail	the hail	Thulung	Kiranti_Thulung	loːsʉ	l.oː.s.ʉ	l oː s ʉ	thul1246	609	27.534944	87.609608	3570	3570	FALSE	Allen1975		3241
6270	79_thehail	the hail	Hakha	Chin_Hakha	rî/ial	r.î/i.a.l	r î/i a l	haka1240	609	22.870089	92.820021	4133	4133	FALSE	VanBik2014		3224
6801	79_thehail	the hail	Byangsi	TibetoKinauri_Byangsi	saraː	s.a.r.aː	s a r aː	byan1241	609	29.583838	80.22309	384	384	TRUE	Sharma2003a		3219
7018	79_thehail	the hail	Rongpo	Tibeto_Kinauri_Rongpo	ɖhaːno	ɖh.aː.n.o	ɖh aː n o	rong1264	609	30.530044	79.569987	518	518	FALSE	Sharma2003		
7249	79_thehail	the hail	Kulung	Kiranti_Kulung	mulu	m.u.l.u	m u l u	kulu1253	609	27.690037	86.910944	2376	2376	FALSE	Tolsma1999		3228
7457	79_thehail	the hail	Bantawa	Kiranti_Bantawa	naŋ	n.a.ŋ	n a ŋ	bant1281	609	27.117894	87.049995	785	785	FALSE	Jongens2009		
8405	79_thehail	the hail	Maru	Burmish_Maru	lak³¹+ɣu³¹	l.a.k.³¹.+.ɣ.u.³¹	l a k ³¹ + ɣ u ³¹	maru1249	609	24.939981	99.83	1120	1120	FALSE	Huang1992 Hill2017		
8424	79_thehail	the hail	Achang	Burmish_Achang	l̥i³¹+ʐo⁵⁵	l̥.i.³¹.+.ʐ.o.⁵⁵	l̥ i ³¹ + ʐ o./o ⁵⁵	acha1249	609	24.466605	97.89503	1120	1120	FALSE	Huang1992 Hill2017		3216
8493	79_thehail	the hail	Rangoon	Burmish_Rangoon	mo⁵⁵+tθi⁵⁵	m.o.⁵⁵.+.tθ.i.⁵⁵	m o./o ⁵⁵ + tθ i ⁵⁵	nucl1310	609	16.874207	96.190785	1173	1173	FALSE	Huang1992 Hill2017		3239
8626	79_thehail	the hail	Atsi	Burmish_Atsi	lik²¹+vo⁵¹	l.i.k.²¹.+.v.o.⁵¹	l i k ²¹ + v o./o ⁵¹	zaiw1241	609	24.193367	97.806689	1120	1120	FALSE	Huang1992 Hill2017		
8704	79_thehail	the hail	Lashi	Burmish_Lashi	lək³¹	l.ə.k.³¹	l ə k ³¹	lash1243	609	24.111512	98.311333	1120	1120	FALSE	Huang1992 Hill2017		3229
8754	79_thehail	the hail	Xiandao	Burmish_Xiandao	niʔ³¹	n.i.ʔ.³¹	n i ʔ ³¹	xian1249	609	24.494153	97.753173	1120	1120	FALSE	Huang1992 Hill2017		
8800	79_thehail	the hail	Bola	Burmish_Bola	lak³¹+ɣɔ⁵⁵	l.a.k.³¹.+.ɣ.ɔ.⁵⁵	l a k ³¹ + ɣ ɔ ⁵⁵	pela1242	609	24.405004	98.234243	1120	1120	FALSE	Huang1992 Hill2017		
9304	79_thehail	the hail	Bahing	Kiranti_Bahing	mosi	m.o.s.i	m o./o s i	bahi1252	609	27.309472	86.430334	1397	1397	FALSE	Michailovsky1989		
10253	79_thehail	the hail	Beijing	Sinitic_Beijing	pɑo³⁵tsɿ⁰	p.ɑ.o.³⁵.ts.ɿ.⁰	p ɑ o./o ³⁵ ts ɿ ⁰	beij1235	609	39.909056	116.397422	1764	1764	FALSE	Lai2017FN		3217
10254	79_thehail	the hail	Guangzhou	Sinitic_Guangzhou	pɔk²²	p.ɔ.k.²²	p ɔ k ²²	guan1279	609	23.131111	113.258099	1764	1764	FALSE	Lai2017FN		
10255	79_thehail	the hail	Longgang	Sinitic_Longgang	pɛn³³pʰɔk⁵	p.ɛ.n.³³.pʰ.ɔ.k.⁵	p ɛ n ³³ pʰ ɔ k ⁵	hakk1236	609	22.725545	114.243825	1764	1764	FALSE	Lai2017FN		
10256	79_thehail	the hail	Xingning	Sinitic_Xingning	pien³⁵pʰɑɔ²⁴	p.i.e.n.³⁵.pʰ.ɑ.ɔ.²⁴	p i e n ³⁵ pʰ ɑ ɔ ²⁴	hakk1236	609	24.13674	115.732382	1764	1764	TRUE	Lai2017FN		3246
11349	79_thehail	the hail	Hayu	Kiranti_Hayu	bʊxkʊm	b.ʊ.x.k.ʊ.m	b ʊ x k ʊ m	wayu1241	609	27.302102	86.099009	2197	2197	FALSE	Michailovsky1989a		3225
11521	79_thehail	the hail	Tangut	Tangut	mur	m.u.r	m u r	tang1334	609	38.477453	106.285383	1166	1166	FALSE	Li1997		3240
11770	79_thehail	the hail	Mikir	Karbi	herei	h.e.r.ei	h e r ei	karb1241	609	25.735084	93.050494	10519	10519	FALSE	Walker1925 KonnerthFC GruessnerNoDate		3232
11920	79_thehail	the hail	Rabha	Rabha	dzɨ+gar	dz.ɨ.+.g.a.r	dz ɨ + g a r	rabh1238	609	25.820135	91.170064	10518	10518	FALSE	Joseph2007		3238
203	80_thehairofthehead	the hair (of the head)	OldTibetan	Tibetan_Old_Tibetan	spu	s.k.r.a	s k r a	clas1254	1040	30.027852	91.158704	210	210	FALSE	Huang1992		3284
204	80_thehairofthehead	the hair (of the head)	Khaling	Kiranti_Khaling	dhōːsʌm	dʰ.ōː.s.ʌ.m	dʰ oː s ʌ m	khal1275	1040	27.390595	87.510016	385	385	FALSE	Jacques2017FN		
205	80_thehairofthehead	the hair (of the head)	Limbu	Kiranti_Limbu	murik	m.u.r.i.k	m u r i k	limb1266	1040	27.272065	87.889909	2014	2014	FALSE	Jacques2017FN		3277
206	80_thehairofthehead	the hair (of the head)	Japhug	rGyalrong_Japhug	tɤ-rme	t.ɤ.k.ɤ.r.m.e	t ɤ k ɤ r m e	japh1234	1040	32.207076	101.957636	2014	2014	FALSE	Jacques2015b		3273
207	80_thehairofthehead	the hair (of the head)	Tangut	Tangut	mej²	m.e.j.²	m e j ²	tang1334	1040	38.477453	106.285383	2014	2014	FALSE	Li1997		3287
681	80_thehairofthehead	the hair (of the head)	Alike	Tibetan_Alike	rcçæ	r.cç.æ	r cç æ	amdo1237	1040	38.318508	92.839938	210	210	FALSE	Huang1992		3289
735	80_thehairofthehead	the hair (of the head)	Jingpho	Jingpho_Jingpho	kɑ̱̆⁵⁵|ʒa⁵⁵	k.ɑ̱̆.⁵⁵.◦.ʒ.a.⁵⁵	k ɑ̠̆ ⁵⁵ + ʒ a ⁵⁵	jing1260	1040	25.461826	97.329866	210	210	FALSE	Huang1992		3274
1116	80_thehairofthehead	the hair (of the head)	MaerkangrGyalrong	rGyalrong_Maerkang	tɑ ko rȵᴇ	t.ɑ._.k.o._.r.ȵ.ᴇ	t ɑ + k o./o + r ȵ ᴇ/e	situ1238	1040	31.868614	102.295293	2014	2014	FALSE	Huang1992		
1592	80_thehairofthehead	the hair (of the head)	Daofu	rGyalrong_Daofu	ʁə rmi	ʁ.ə.+.r.m.i	ʁ ə + r m i	horp1240	1040	30.975281	101.123742	2014	2014	FALSE	Huang1992		
1754	80_thehairofthehead	the hair (of the head)	Dulong	Nungic_Dulong	u⁵⁵ni⁵⁵	u.⁵⁵.+.n.i.⁵⁵	u ⁵⁵ + n i ⁵⁵	drun1238	1040	27.749017	98.691868	1291	1291	FALSE	Huang1992		3269
1892	80_thehairofthehead	the hair (of the head)	Batang	Tibetan_Batang	tʂa⁵³	tʂ.a.⁵³	ʈʂ a ⁵³	kham1282	1040	30.00795	99.111944	210	210	FALSE	Huang1992		3290
2365	80_thehairofthehead	the hair (of the head)	Lisu	Loloish_Lisu	o⁵⁵tshe̱³³	o.⁵⁵.◦.tsʰ.e̱.³³	o./o ⁵⁵ + tsʰ e̠ ³³	lisu1250	1040	25.950046	98.848486	1929	1929	FALSE	Huang1992		3278
2416	80_thehairofthehead	the hair (of the head)	Zhaba	Qiangic_Zhaba	gu³tshɪ⁵⁵	g.u.³.◦.tsʰ.ɪ.⁵⁵	g u ³ + tsʰ ɪ ⁵⁵	zhab1238	1040	30.538892	101.058397	1929	1929	FALSE	Huang1992		3296
2444	80_thehairofthehead	the hair (of the head)	Bokar	Tani_Bokar	dum mɯ	d.u.m.+.m.ɯ	d u m + m ɯ	boka1249	1040	27.554547	93.15717	2014	2014	FALSE	Huang1992		3263
2479	80_thehairofthehead	the hair (of the head)	DarangTaraon	Deng_Darang_Taraon	thɯŋ³⁵	th.ɯ.ŋ.³⁵	tʰ ɯ ŋ ³⁵	diga1241	1040	28.657986	97.469136	2106	2106	FALSE	Huang1992		3268
3003	80_thehairofthehead	the hair (of the head)	Lhasa	Tibetan_Lhasa	tʂa⁵⁵	tʂ.a.⁵⁵	ʈʂ a ⁵⁵	utsa1239	1040	29.653441	91.171493	210	210	FALSE	Huang1992		3291
3753	80_thehairofthehead	the hair (of the head)	Yidu	Deng_Yidu	thoŋ⁵⁵bɹɑ⁵⁵	th.o.ŋ.⁵⁵.◦.b.ɹ.ɑ.⁵⁵	tʰ o./o ŋ ⁵⁵ + b ɹ ɑ ⁵⁵	idum1241	1040	29.448172	95.650179	2106	2106	FALSE	Huang1992		3295
3876	80_thehairofthehead	the hair (of the head)	Xiahe	Tibetan_Xiahe	htɕa	h.tɕ.a	h tɕ a	amdo1237	1040	35.210549	102.524979	210	210	FALSE	Huang1992		
3937	80_thehairofthehead	the hair (of the head)	MotuoMenba	Bodic_Tshangla	tsham	tsh.a.m	tsʰ a m	tsha1245	1040	29.325414	95.340883	385	385	FALSE	Huang1992		3281
4673	80_thehairofthehead	the hair (of the head)	OldChinese	Sinitic_Old_Chinese	*pot	p.o.t	p o./o t	oldc1244	1040	34.101745	108.777868	2759	2759	FALSE	Baxter2014		3283
4959	80_thehairofthehead	the hair (of the head)	OldBurmese	Burmish_Old_Burmese	chaṃ	ch.a.ṃ	ch a m̩	oldb1235	1040	21.624974	97.126742	385	385	FALSE	Hill2017		3282
5233	80_thehairofthehead	the hair (of the head)	WobziKhroskyabs	Khroskyabs_Wobzi	ʁɑrmə̂	ʁ.ɑ.r.m.ə̂	ʁ ɑ r m ə̂	eree1240	1040	31.62758	101.427999	2014	2014	FALSE	Lai2017		3293
5483	80_thehairofthehead	the hair (of the head)	Chepang	Chepang_Chepang	mjan	m.j.a.n	m j a n	chep1245	1040	27.785164	84.908801	3825	3825	FALSE	Caughley2000		3267
5720	80_thehairofthehead	the hair (of the head)	Garo	Garo_Garo	kin+i	k.i.n.+.i	k i n + i	garo1247	1040	25.504744	90.333226	3950	3950	FALSE	Burling2003		3270
6048	80_thehairofthehead	the hair (of the head)	Thulung	Kiranti_Thulung	sem	s.e.m	s e m	thul1246	1040	27.534944	87.609608	385	385	FALSE	Allen1975		3288
6271	80_thehairofthehead	the hair (of the head)	Hakha	Chin_Hakha	sâ/am	s.â/a.m	s â/a m	haka1240	1040	22.870089	92.820021	385	385	FALSE	VanBik2014		3271
6543	80_thehairofthehead	the hair (of the head)	Bunan	TibetoKinauri_Bunan	kra	k.r.a	k r a	gahr1239	1040	32.554766	77.076283	210	210	TRUE	Widmer2014		3264
6802	80_thehairofthehead	the hair (of the head)	Byangsi	TibetoKinauri_Byangsi	pəʃak_c/tʃʰam	p.ə.ʃ.a.k._.c/tʃʰ.a.m	p ə ʃ a k + c/tʃʰ a m	byan1241	1040	29.583838	80.22309	385	385	FALSE	Sharma2003a		3265
7019	80_thehairofthehead	the hair (of the head)	Rongpo	Tibeto_Kinauri_Rongpo	khebi	kh.e.b.i	kʰ e b i	rong1264	1040	30.530044	79.569987	2499	2499	FALSE	Sharma2003		
7250	80_thehairofthehead	the hair (of the head)	Kulung	Kiranti_Kulung	limma	l.i.m.m.a	l i m m a	kulu1253	1040	27.690037	86.910944	2379	2379	FALSE	Tolsma1999		3275
7458	80_thehairofthehead	the hair (of the head)	Bantawa	Kiranti_Bantawa	taŋmɨwa	t.a.ŋ.m.ɨ.w.a	t a ŋ m ɨ w a	bant1281	1040	27.117894	87.049995	2014	2014	FALSE	Jongens2009		
8066	80_thehairofthehead	the hair (of the head)	Rangoon	Burmish_Rangoon	sʰɑ̃∼²²+pĩ∼²²	sʰ.ɑ̃.∼.²².+.p.ĩ.∼.²²	sʰ ɑ̃ ²² + p ĩ ²²	nucl1310	1040	16.874207	96.190785	385	385	FALSE	Huang1992 Hill2017		3286
8314	80_thehairofthehead	the hair (of the head)	Achang	Burmish_Achang	u³¹+mui³¹	u.³¹.+.m.u.i.³¹	u ³¹ + m u i ³¹	acha1249	1040	24.466605	97.89503	2014	2014	FALSE	Huang1992 Hill2017		3261
8316	80_thehairofthehead	the hair (of the head)	Atsi	Burmish_Atsi	u²¹+tsʰam⁵¹	u.²¹.+.tsʰ.a.m.⁵¹	u ²¹ + tsʰ a m ⁵¹	zaiw1241	1040	24.193367	97.806689	385	385	FALSE	Huang1992 Hill2017		
8317	80_thehairofthehead	the hair (of the head)	Bola	Burmish_Bola	tsʰɛ̃∼⁵⁵	tsʰ.ɛ̃.∼.⁵⁵	tsʰ ɛ̃ ⁵⁵	pela1242	1040	24.405004	98.234243	385	385	FALSE	Huang1992 Hill2017		
8318	80_thehairofthehead	the hair (of the head)	Lashi	Burmish_Lashi	tsʰam³³	tsʰ.a.m.³³	tsʰ a m ³³	lash1243	1040	24.111512	98.311333	385	385	FALSE	Huang1992 Hill2017		3276
8319	80_thehairofthehead	the hair (of the head)	Maru	Burmish_Maru	tsʰɛ̃∼³¹	tsʰ.ɛ̃.∼.³¹	tsʰ ɛ̃ ³¹	maru1249	1040	24.939981	99.83	385	385	FALSE	Huang1992 Hill2017		
8320	80_thehairofthehead	the hair (of the head)	Xiandao	Burmish_Xiandao	u³¹	u.³¹	u ³¹	xian1249	1040	24.494153	97.753173	1101	1101	FALSE	Huang1992 Hill2017		
9305	80_thehairofthehead	the hair (of the head)	Bahing	Kiranti_Bahing	tsam	ts.a.m	ts a m	bahi1252	1040	27.309472	86.430334	385	385	FALSE	Michailovsky1989		
9532	80_thehairofthehead	the hair (of the head)	Lushai	Mizo_Lushai	m̥ul	m̥.u.l	m̥ u l	lush1249	1040	22.60535	92.629457	2014	2014	FALSE	Lorrain1940		3279
10257	80_thehairofthehead	the hair (of the head)	Beijing	Sinitic_Beijing	tʰou³⁵fa⁰	tʰ.o.u.³⁵.f.a.⁰	tʰ o./o u ³⁵ f a ⁰	beij1235	1040	39.909056	116.397422	2759	2759	FALSE	Lai2017FN		3262
10258	80_thehairofthehead	the hair (of the head)	Guangzhou	Sinitic_Guangzhou	tʰɐu²¹fat³³	tʰ.ɐ.u.²¹.f.a.t.³³	tʰ ɐ u ²¹ f a t ³³	guan1279	1040	23.131111	113.258099	2759	2759	TRUE	Lai2017FN		
10259	80_thehairofthehead	the hair (of the head)	Chaozhou	Sinitic_Chaozhou	tʰau⁵⁵₁₁mɔ⁵⁵	tʰ.a.u.⁵⁵₁₁.m.ɔ.⁵⁵	tʰ a u ⁵⁵/¹¹ m ɔ ⁵⁵	chao1238	1040	23.657699	116.622317	691	691	FALSE	Lai2017FN		3266
10260	80_thehairofthehead	the hair (of the head)	Longgang	Sinitic_Longgang	tʰiu²¹la³³mau³³	tʰ.i.u.²¹.l.a.³³.m.a.u.³³	tʰ i u ²¹ l a ³³ m a u ³³	hakk1236	1040	22.725545	114.243825	691	691	FALSE	Lai2017FN		
10261	80_thehairofthehead	the hair (of the head)	Jieyang	Sinitic_Jieyang	tʰau⁵⁵₁₁mɔ⁵⁵	tʰ.a.u.⁵⁵₁₁.m.ɔ.⁵⁵	tʰ a u ⁵⁵/¹¹ m ɔ ⁵⁵	chao1239	1040	23.551122	116.373013	691	691	FALSE	Lai2017FN		
10262	80_thehairofthehead	the hair (of the head)	Xingning	Sinitic_Xingning	mɑɔ⁴⁵	m.ɑ.ɔ.⁴⁵	m ɑ ɔ ⁴⁵	hakk1236	1040	24.13674	115.732382	691	691	FALSE	Lai2017FN		3294
11144	80_thehairofthehead	the hair (of the head)	Ukhrul	Naga_Ukhrul	kuj+sam	k.u.j.+.s.a.m	k u j + s a m	ukhr1238	1040	25.092617	94.37045	385	385	FALSE	Mortensen2012		3292
11350	80_thehairofthehead	the hair (of the head)	Hayu	Kiranti_Hayu	som	s.o.m	s o./o m	wayu1241	1040	27.302102	86.099009	385	385	FALSE	Michailovsky1989a		3272
11732	80_thehairofthehead	the hair (of the head)	Mikir	Karbi	chu, jeng, chujeng[...]	ch.ū	ch ū	karb1241	1040	25.735084	93.050494	10370	10370	FALSE	Walker1925 KonnerthFC GruessnerNoDate		3280
11932	80_thehairofthehead	the hair (of the head)	Rabha	Rabha	kʰoró	kʰ.o.r.ó	kʰ o./o r ó/o	rabh1238	1040	25.820135	91.170064	10369	10369	FALSE	Joseph2007		3285
208	81_thehand	the hand	OldTibetan	Tibetan_Old_Tibetan	lag.pa	l.a.g.p.a	l a g p a	clas1254	1277	30.027852	91.158704	229	229	FALSE	Huang1992		3331
209	81_thehand	the hand	Khaling	Kiranti_Khaling	khʌ̄r	kʰ.ʌ̄.r	kʰ ʌ̄ r	khal1275	1277	27.390595	87.510016	1302	1302	FALSE	Jacques2017FN		
210	81_thehand	the hand	Limbu	Kiranti_Limbu	huk	h.u.k	h u k	limb1266	1277	27.272065	87.889909	786	786	FALSE	Jacques2017FN		3324
211	81_thehand	the hand	Japhug	rGyalrong_Japhug	tɯ-jaʁ	t.ɯ.◦.j.a.ʁ	t ɯ + j a ʁ	japh1234	1277	32.207076	101.957636	229	229	FALSE	Jacques2015b		3321
212	81_thehand	the hand	Tangut	Tangut	lạ¹	l.ạ/a.¹	l ạ/a ¹	tang1334	1277	38.477453	106.285383	229	229	FALSE	Li1997		3334
750	81_thehand	the hand	Jingpho	Jingpho_Jingpho	ta̱ʔ⁵⁵	t.a̱.ʔ.⁵⁵	t a̠ ʔ ⁵⁵	jing1260	1277	25.461826	97.329866	229	229	FALSE	Huang1992		3322
802	81_thehand	the hand	MotuoMenba	Bodic_Tshangla	ga |daŋ	g.a._.d.a.ŋ	g a + d a ŋ	tsha1245	1277	29.325414	95.340883	160	160	FALSE	Huang1992		3328
1260	81_thehand	the hand	Lhasa	Tibetan_Lhasa	lak¹³pa⁵⁵	l.a.k.¹³.◦.p.a.⁵⁵	l a k ¹³ + p a ⁵⁵	utsa1239	1277	29.653441	91.171493	229	229	FALSE	Huang1992		3339
1589	81_thehand	the hand	Batang	Tibetan_Batang	la¹³pa⁵³	l.a.¹³.◦.p.a.⁵³	l a ¹³ + p a ⁵³	kham1282	1277	30.00795	99.111944	229	229	FALSE	Huang1992		3338
1609	81_thehand	the hand	Daofu	rGyalrong_Daofu	ɮa	ɮ.a	ɮ a	horp1240	1277	30.975281	101.123742	229	229	FALSE	Huang1992		
1769	81_thehand	the hand	Dulong	Nungic_Dulong	uɹ⁵⁵	u.ɹ.⁵⁵	u ɹ ⁵⁵	drun1238	1277	27.749017	98.691868	1302	1302	FALSE	Huang1992		3317
1835	81_thehand	the hand	MaerkangrGyalrong	rGyalrong_Maerkang	tɐ |jɐk	t.ɐ._.j.ɐ.k	t ɐ + j ɐ k	situ1238	1277	31.868614	102.295293	229	229	FALSE	Huang1992		
2501	81_thehand	the hand	DarangTaraon	Deng_Darang_Taraon	ɑ³¹tio⁵⁵	ɑ.³¹.◦.t.i.o.⁵⁵	ɑ ³¹ + t i o./o ⁵⁵	diga1241	1277	28.657986	97.469136	2120	2120	FALSE	Huang1992		3316
2567	81_thehand	the hand	Alike	Tibetan_Alike	lok kwæ	l.o.k._.k.w.æ	l o./o k + k w æ	amdo1237	1277	38.318508	92.839938	229	229	FALSE	Huang1992		3337
2823	81_thehand	the hand	Xiahe	Tibetan_Xiahe	laχ kwa	l.a.χ._.k.w.a	l a χ + k w a	amdo1237	1277	35.210549	102.524979	229	229	FALSE	Huang1992		
3050	81_thehand	the hand	Bokar	Tani_Bokar	a lok	a.+.l.o.k	a + l o./o k	boka1249	1277	27.554547	93.15717	229	229	FALSE	Huang1992		3311
3765	81_thehand	the hand	Yidu	Deng_Yidu	kɑ³¹tio⁵³	k.ɑ.³¹.◦.t.i.o.⁵³	k ɑ ³¹ + t i o./o ⁵³	idum1241	1277	29.448172	95.650179	2120	2120	FALSE	Huang1992		3343
3784	81_thehand	the hand	Zhaba	Qiangic_Zhaba	ja³³pa⁵⁵	j.a.³³.◦.p.a.⁵⁵	j a ³³ + p a ⁵⁵	zhab1238	1277	30.538892	101.058397	229	229	FALSE	Huang1992		3344
4105	81_thehand	the hand	Lisu	Loloish_Lisu	lɛ̱³¹phɛ³⁵	l.ɛ̱.³¹.◦.ph.ɛ.³⁵	l ɛ̠ ³¹ + pʰ ɛ ³⁵	lisu1250	1277	25.950046	98.848486	229	229	FALSE	Huang1992		3325
4674	81_thehand	the hand	OldChinese	Sinitic_Old_Chinese	*n̥uʔ	n̥.u.ʔ	n̥ u ʔ	oldc1244	1277	34.101745	108.777868	1766	1766	FALSE	Baxter2014		3330
4960	81_thehand	the hand	OldBurmese	Burmish_Old_Burmese	lak	l.a.k	l a k	oldb1235	1277	21.624974	97.126742	229	229	FALSE	Hill2017		3329
5234	81_thehand	the hand	WobziKhroskyabs	Khroskyabs_Wobzi	jɑ́ɣ	j.ɑ́.ɣ	j ɑ́ ɣ	eree1240	1277	31.62758	101.427999	229	229	FALSE	Lai2017		3341
5484	81_thehand	the hand	Chepang	Chepang_Chepang	krut	k.r.u.t	k r u t	chep1245	1277	27.785164	84.908801	1398	1398	FALSE	Caughley2000		3315
5721	81_thehand	the hand	Garo	Garo_Garo	jak	j.a.k	j a k	garo1247	1277	25.504744	90.333226	229	229	FALSE	Burling2003		3318
6049	81_thehand	the hand	Thulung	Kiranti_Thulung	lwa	l.w.a	l w a	thul1246	1277	27.534944	87.609608	229	229	FALSE	Allen1975		3336
6272	81_thehand	the hand	Hakha	Chin_Hakha	kut	k.u.t	k u t	haka1240	1277	22.870089	92.820021	1398	1398	FALSE	VanBik2014		3319
6566	81_thehand	the hand	Bunan	TibetoKinauri_Bunan	lak	l.a.k	l a k	gahr1239	1277	32.554766	77.076283	229	229	FALSE	Widmer2014		3312
6803	81_thehand	the hand	Byangsi	TibetoKinauri_Byangsi	là	l.à	l à/a	byan1241	1277	29.583838	80.22309	229	229	FALSE	Sharma2003a		3313
7020	81_thehand	the hand	Rongpo	Tibeto_Kinauri_Rongpo	lag	l.a.g	l a g	rong1264	1277	30.530044	79.569987	229	229	FALSE	Sharma2003		
7459	81_thehand	the hand	Bantawa	Kiranti_Bantawa	tsʰuk+ka	tsʰ.u.k.+.k.a	tsʰ u k + k a	bant1281	1277	27.117894	87.049995	786	786	FALSE	Jongens2009		
7954	81_thehand	the hand	Rangoon	Burmish_Rangoon	lɛʔ⁴	l.ɛ.ʔ.⁴	l ɛ ʔ ⁴	nucl1310	1277	16.874207	96.190785	229	229	FALSE	Huang1992 Hill2017		3333
8329	81_thehand	the hand	Bola	Burmish_Bola	laʔ³¹	l.a.ʔ.³¹	l a ʔ ³¹	pela1242	1277	24.405004	98.234243	229	229	FALSE	Huang1992 Hill2017		
8330	81_thehand	the hand	Maru	Burmish_Maru	lɔʔ³¹	l.ɔ.ʔ.³¹	l ɔ ʔ ³¹	maru1249	1277	24.939981	99.83	229	229	FALSE	Huang1992 Hill2017		
8331	81_thehand	the hand	Xiandao	Burmish_Xiandao	lɔʔ⁵⁵+n̥au³¹	l.ɔ.ʔ.⁵⁵.+.n̥.a.u.³¹	l ɔ ʔ ⁵⁵ + n̥ a u ³¹	xian1249	1277	24.494153	97.753173	229	229	FALSE	Huang1992 Hill2017		
9306	81_thehand	the hand	Bahing	Kiranti_Bahing	gy	g.y	g y	bahi1252	1277	27.309472	86.430334	1398	1398	FALSE	Michailovsky1989		
