ID	RID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	LOAN	COGID	NOTE	ALIGNMENT
8477	8477	205_thesun	the sun	Hakha	Hakha	nîi/i	n.îi/i	n îi/i	haka1240	1343	22.870089	92.820021		FALSE	83		
8478	8478	205_thesun	the sun	Hayu	Hayu	loːgaŋ	l.oː.g.a.ŋ	l oː g a ŋ	wayu1241	1343	27.302102	86.099009		FALSE	3597		
8479	8479	205_thesun	the sun	Hayu	Hayu	no+mo	n.o.+.m.o	n o./o + m o	wayu1241	1343	27.302102	86.099009		FALSE	83		
8480	8480	205_thesun	the sun	Japhug	Japhug	ʁmbɣi	ʁ.mb.ɣ.i	ʁ mb ɣ i	japh1234	1343	32.207076	101.957636		FALSE	3166		
8481	8481	205_thesun	the sun	Japhug	Japhug	tɤŋe	t.ɤ.ŋ.e	t ɤ ŋ e	japh1234	1343	32.207076	101.957636		FALSE	4045		
8482	8482	205_thesun	the sun	Jingpho	Jingpho	tʃan³³	tʃ.a.n.³³	tʃ a n ³³	jing1260	1343	25.461826	97.329866		FALSE	10470		
8483	8483	205_thesun	the sun	Kulung	Kulung	nam	n.a.m	n a m	kulu1253	1343	27.690037	86.910944		FALSE	86		
8484	8484	205_thesun	the sun	Lashi	Lashi	pei³¹	p.e.i.³¹	p e i ³¹	lash1243	1343	24.111512	98.311333		FALSE	882		
8485	8485	205_thesun	the sun	Limbu	Limbu	nam	n.a.m	n a m	limb1266	1343	27.272065	87.889909		FALSE	86		
8486	8486	205_thesun	the sun	Lisu	Lisu	mɯ³¹mi³³	m.ɯ.³¹.◦.m.i.³³	m ɯ ³¹ + m i ³³	lisu1250	1343	25.950046	98.848486		FALSE	3077		
8487	8487	205_thesun	the sun	Lushai	Mizo (Lushai)	ni	n.i	n i	lush1249	1343	22.60535	92.629457		FALSE	83		
8488	8488	205_thesun	the sun	Mikir	Karbi (Mikir)	arni	a.r.n.ì	a r n ì/i	karb1241	1343	25.735084	93.050494		FALSE	83		
8489	8489	205_thesun	the sun	MotuoMenba	Tshangla	ŋam	ŋ.a.m	ŋ a m	tsha1245	1343	29.325414	95.340883		FALSE	86		
8490	8490	205_thesun	the sun	OldBurmese	Old Burmese	nij	n.i.j	n i j	oldb1235	1343	21.624974	97.126742		FALSE	83		
8491	8491	205_thesun	the sun	OldChinese	Old Chinese	*C.nik	C/.+.n.i.k	C/k + n i k	oldc1244	1343	34.101745	108.777868		FALSE	83		
8492	8492	205_thesun	the sun	OldTibetan	Old Tibetan	ɲi.ma	ɲ.i.m.a	ɲ i m a	clas1254	1343	30.027852	91.158704		FALSE	83		
8493	8493	205_thesun	the sun	Rabha	Rabha	raŋ+saŋ	r.a.ŋ.+.s.a.ŋ	r a ŋ + s a ŋ	rabh1238	1343	25.820135	91.170064		FALSE	10470		
8494	8494	205_thesun	the sun	Rangoon	Rangoon Burmese	ne²²	n.e.²²	n e ²²	nucl1310	1343	16.874207	96.190785		FALSE	83		
8495	8495	205_thesun	the sun	Tangut	Tangut	be²	b.e.²	b e ²	tang1334	1343	38.477453	106.285383		FALSE	3166		
8496	8496	205_thesun	the sun	Tangut	Tangut	njɨɨ/ɨː	n.j.ɨɨ/ɨː	n j ɨɨ/ɨː	tang1334	1343	38.477453	106.285383		FALSE	83		
8497	8497	205_thesun	the sun	Thulung	Thulung	nemsuŋ	n.e.m.s.u.ŋ	n e m s u ŋ	thul1246	1343	27.534944	87.609608		FALSE	86		
8498	8498	205_thesun	the sun	Alike	Alike Tibetan	ȵə mæ	ȵ.ə._.m.æ	ȵ ə + m æ	amdo1237	1343	38.318508	92.839938		FALSE	83		
8499	8499	205_thesun	the sun	Batang	Batang Tibetan	nɪ¹³mɑ⁵⁵	n.ɪ.¹³.◦.m.ɑ.⁵⁵	n ɪ ¹³ + m ɑ ⁵⁵	kham1282	1343	30.00795	99.111944		FALSE	83		
8500	8500	205_thesun	the sun	Lhasa	Lhasa Tibetan	ȵi¹³mə⁵⁵	ȵ.i.¹³.◦.m.ə.⁵⁵	ȵ i ¹³ + m ə ⁵⁵	utsa1239	1343	29.653441	91.171493		FALSE	83		
8501	8501	205_thesun	the sun	Ukhrul	Ukhrul	tsimik	ts.i.m.i.k	ts i m i k	ukhr1238	1343	25.092617	94.37045		FALSE	3391		
8502	8502	205_thesun	the sun	Ukhrul	Ukhrul	tsi+mik	ts.i.+.m.i.k	ts i + m i k	ukhr1238	1343	25.092617	94.37045		FALSE	3391		
8503	8503	205_thesun	the sun	WobziKhroskyabs	Wobzi Khroskyabs	jnə́	j.n.ə́	j n ə́	eree1240	1343	31.62758	101.427999		FALSE	83		
8504	8504	205_thesun	the sun	Xingning	Xingning Chinese	tʰai⁵³ʐɔŋ²¹	tʰ.a.i.⁵³.ʐ.ɔ.ŋ.²¹	tʰ a i ⁵³ ʐ ɔ ŋ ²¹	hakk1236	1343	24.13674	115.732382		FALSE	1842		
8505	8505	205_thesun	the sun	Yidu	Yidu	i⁵⁵ȵi⁵⁵	i.⁵⁵.◦.ȵ.i.⁵⁵	i ⁵⁵ + ȵ i ⁵⁵	idum1241	1343	29.448172	95.650179		FALSE	83		
8506	8506	205_thesun	the sun	Zhaba	Zhaba	ȵʌ⁵⁵mi⁵⁵	ȵ.ʌ.⁵⁵.◦.m.i.⁵⁵	ȵ ʌ ⁵⁵ + m i ⁵⁵	zhab1238	1343	30.538892	101.058397		TRUE	83		
8507	8507	206_thetail	the tail	BuluPuroik	Bulu Puroik	a.nyi	a.nji	a + n j i	bulu1255	1220	27.452241	92.44563		FALSE	84		
8508	8508	206_thetail	the tail	DikhyangBugun	Dikhyang Bugun	ə.ɲuj	ə.ɲuj	ə + ɲ u j	dikh1234	1220	27.320666	92.455119		FALSE	84		
8509	8509	206_thetail	the tail	Khispi	Khispi	ɲuj	ɲuj	ɲ u j	lish1235	1220	27.378042	92.223221		FALSE	84		
8510	8510	206_thetail	the tail	Duhumbi	Duhumbi	ɲɔj	ɲɔj	ɲ ɔ j	chug1252	1220	27.416112	92.212034		FALSE	84		
8511	8511	206_thetail	the tail	Khoina	Khoina	a.na	a.na	a + n a	khoi1253	1220	27.334981	92.52994		FALSE	84		
8512	8512	206_thetail	the tail	Jerigaon	Jerigaon	a.nɛ	a.nɛ	a + n ɛ	jeri1243	1220	27.340629	92.486595		FALSE	84		
8513	8513	206_thetail	the tail	Khoitam	Khoitam	a.nɛ	a.nɛ	a + n ɛ	khoi1252	1220	27.327487	92.439455		FALSE	84		
8514	8514	206_thetail	the tail	Rahung	Rahung	a.nɛ	a.nɛ	a + n ɛ	rahu1234	1220	27.310778	92.395028		FALSE	84		
8515	8515	206_thetail	the tail	Rupa	Rupa	a.ɲa	a.ɲa	a + ɲ a	rupa1234	1220	27.203065	92.398757		FALSE	84		
8516	8516	206_thetail	the tail	Shergaon	Shergaon	a.ɲa	a.ɲa	a + ɲ a	sher1261	1220	27.105018	92.272133		FALSE	84		
8517	8517	206_thetail	the tail	BhutanTshangla	Bhutan Tshangla	ɕam+pi	ɕam+pi	ɕ a m + p i	tsha1245	1220	27.337241	91.551654		FALSE	236		
8518	8518	206_thetail	the tail	KusundaK	KusundaK	juŋ.suŋ	juŋ.suŋ	j u ŋ + s u ŋ	kusu1250	1220	28	82.26		FALSE	1139		
8519	8519	206_thetail	the tail	Achang	Achang	tɕʰi³¹+nʲaŋ³⁵	tɕʰ.i.³¹.+.nʲ.a.ŋ.³⁵	tɕʰ i ³¹ + nʲ a ŋ ³⁵	acha1249	1220	24.466605	97.89503		FALSE	888		
8520	8520	206_thetail	the tail	Beijing	Beijing Chinese	uei²¹⁴₂₁pa⁰	u.e.i.²¹⁴₂₁.p.a.⁰	u e i ²¹⁴/²¹ p a ⁰	beij1235	1220	39.909056	116.397422		FALSE	84		
8521	8521	206_thetail	the tail	Bokar	Bokar	em ȵo	e.m.+.ȵ.o	e m + ȵ o	boka1249	1220	27.554547	93.15717		FALSE	2625		
8522	8522	206_thetail	the tail	Bokar	Bokar	am ȵo	a.m.+.ȵ.o	a m + ȵ o	boka1249	1220	27.554547	93.15717		FALSE	2625		
8523	8523	206_thetail	the tail	Bunan	Bunan	ŋama	ŋ.a.m.a	ŋ a m a	gahr1239	1220	32.554766	77.076283		TRUE	914		
8524	8524	206_thetail	the tail	Byangsi	Byangsi	pəc/tʃʰni	p.ə.c/tʃʰ.n.i	p ə c/tʃʰ n i	byan1241	1220	29.583838	80.22309		TRUE	413		
8525	8525	206_thetail	the tail	Chaozhou	Chaozhou Chinese	buɛ⁵³	b.u.ɛ.⁵³	b u ɛ ⁵³	chao1238	1220	23.657699	116.622317		FALSE	84		
8526	8526	206_thetail	the tail	Chepang	Chepang	meʔ	m.e.ʔ	m e ʔ	chep1245	1220	27.785164	84.908801		FALSE	84		
8527	8527	206_thetail	the tail	DarangTaraon	Darang Taraon	lɯ³¹|mɯn⁵⁵	l.ɯ.³¹.◦.m.ɯ.n.⁵⁵	l ɯ ³¹ + m ɯ n ⁵⁵	diga1241	1220	28.657986	97.469136		FALSE	3079		
8528	8528	206_thetail	the tail	Dulong	Dulong	mi⁵⁵	m.i.⁵⁵	m i ⁵⁵	drun1238	1220	27.749017	98.691868		FALSE	84		
8529	8529	206_thetail	the tail	Dulong	Dulong	mi⁵⁵tɕɔʔ⁵⁵	m.i.⁵⁵.+.tɕ.ɔ.ʔ.⁵⁵	m i ⁵⁵ + tɕ ɔ ʔ ⁵⁵	drun1238	1220	27.749017	98.691868		FALSE	84		
8530	8530	206_thetail	the tail	Garo	Garo	kiʔ+me	k.i.ʔ.+.m.e	k i ʔ + m e	garo1247	1220	25.504744	90.333226		FALSE	84		
8531	8531	206_thetail	the tail	Hakha	Hakha	mâ/ay/i	m.â/a.y/i	m â/a y/i	haka1240	1220	22.870089	92.820021		FALSE	84		
8532	8532	206_thetail	the tail	Hayu	Hayu	mun	m.u.n	m u n	wayu1241	1220	27.302102	86.099009		FALSE	3079		
8533	8533	206_thetail	the tail	Japhug	Japhug	tɤ-jme	t.ɤ.◦.j.m.e	t ɤ + j m e	japh1234	1220	32.207076	101.957636		FALSE	84		
8534	8534	206_thetail	the tail	Jingpho	Jingpho	mai³¹	m.a.i.³¹	m a i ³¹	jing1260	1220	25.461826	97.329866		FALSE	84		
8535	8535	206_thetail	the tail	Kulung	Kulung	meri	m.e.r.i	m e r i	kulu1253	1220	27.690037	86.910944		FALSE	853		
8536	8536	206_thetail	the tail	Lashi	Lashi	ʃŏ⁵⁵+mji³³	ʃ.ŏ.⁵⁵.+.m.j.i.³³	ʃ ŏ ⁵⁵ + m j i ³³	lash1243	1220	24.111512	98.311333		FALSE	84		
8537	8537	206_thetail	the tail	Limbu	Limbu	mi²	m.i.²	m i ²	limb1266	1220	27.272065	87.889909		FALSE	84		
8538	8538	206_thetail	the tail	Lisu	Lisu	ɑ⁵⁵mo³¹	e.⁵⁵.m.ɯ.⁵⁵	e ⁵⁵ m ɯ ⁵⁵	lisu1250	1220	25.950046	98.848486		FALSE	84		
8539	8539	206_thetail	the tail	Lushai	Mizo (Lushai)	mei	m.e.i	m e i	lush1249	1220	22.60535	92.629457		FALSE	84		
8540	8540	206_thetail	the tail	Mikir	Karbi (Mikir)	arme	a.r.m.ē	a r m eː	karb1241	1220	25.735084	93.050494		FALSE	84		
8541	8541	206_thetail	the tail	MotuoMenba	Tshangla	ɕam pi	ɕ.a.m._.p.i	ɕ a m + p i	tsha1245	1220	29.325414	95.340883		FALSE	236		
8542	8542	206_thetail	the tail	OldBurmese	Old Burmese	mrīḥ	m.r.ī.ḥ	m r iː h	oldb1235	1220	21.624974	97.126742		FALSE	84		
8543	8543	206_thetail	the tail	OldChinese	Old Chinese	*[m]əjʔ	m.ə.j.ʔ	m ə j ʔ	oldc1244	1220	34.101745	108.777868		FALSE	84		
8544	8544	206_thetail	the tail	OldTibetan	Old Tibetan	rŋa.ma	r.ŋ.a.m.a	r ŋ a m a	clas1254	1220	30.027852	91.158704		FALSE	914		
8545	8545	206_thetail	the tail	OldTibetan	Old Tibetan	mdʑug+ma	m.dʑ.u.g.+.m.a	m dʑ u g + m a	clas1254	1220	30.027852	91.158704		FALSE	608		
8546	8546	206_thetail	the tail	Rabha	Rabha	zí+miŋ	z.í.+.m.i.ŋ	z í/i + m i ŋ	rabh1238	1220	25.820135	91.170064		FALSE	10471		
8547	8547	206_thetail	the tail	Rangoon	Rangoon Burmese	ɑ⁵³+mji⁵⁵	ɑ.⁵³.+.m.j.i.⁵⁵	ɑ ⁵³ + m j i ⁵⁵	nucl1310	1220	16.874207	96.190785		FALSE	84		
8548	8548	206_thetail	the tail	Tangut	Tangut	mjiij¹	m.j.ii.j.¹	m j iː j ¹	tang1334	1220	38.477453	106.285383		FALSE	84		
8549	8549	206_thetail	the tail	Thulung	Thulung	meːr	m.eː.r	m eː r	thul1246	1220	27.534944	87.609608		FALSE	853		
8550	8550	206_thetail	the tail	Alike	Alike Tibetan	rŋa mæ	r.ŋ.a._.m.æ	r ŋ a + m æ	amdo1237	1220	38.318508	92.839938		FALSE	914		
8551	8551	206_thetail	the tail	Batang	Batang Tibetan	ŋa⁵⁵ma⁵³	ŋ.a.⁵⁵.◦.m.a.⁵³	ŋ a ⁵⁵ + m a ⁵³	kham1282	1220	30.00795	99.111944		FALSE	914		
8552	8552	206_thetail	the tail	Lhasa	Lhasa Tibetan	ŋa⁵⁵ma⁵⁵	ŋ.a.⁵⁵.◦.m.a.⁵⁵	ŋ a ⁵⁵ + m a ⁵⁵	utsa1239	1220	29.653441	91.171493		FALSE	914		
8553	8553	206_thetail	the tail	Lhasa	Lhasa Tibetan	ɕu¹³ku⁵⁵	ɕ.u.¹³.◦.k.u.⁵⁵	ɕ u ¹³ + k u ⁵⁵	utsa1239	1220	29.653441	91.171493		FALSE	608		
8554	8554	206_thetail	the tail	Ukhrul	Ukhrul	kʰə+mej	kʰ.ə.+.m.e.j	kʰ ə + m e j	ukhr1238	1220	25.092617	94.37045		FALSE	84		
8555	8555	206_thetail	the tail	WobziKhroskyabs	Wobzi Khroskyabs	rŋɑmɑ̂	r.ŋ.ɑ.m.ɑ̂	r ŋ ɑ m ɑ̂	eree1240	1220	31.62758	101.427999		TRUE	914		
8556	8556	206_thetail	the tail	Xingning	Xingning Chinese	mi²¹₃₃pa⁴⁵	m.i.²¹₃₃.p.a.⁴⁵	m i ²¹/³³ p a ⁴⁵	hakk1236	1220	24.13674	115.732382		FALSE	84		
8557	8557	206_thetail	the tail	Yidu	Yidu	lɯ³¹ |mum⁵³	l.ɯ.³¹._.m.u.m.⁵³	l ɯ ³¹ + m u m ⁵³	idum1241	1220	29.448172	95.650179		FALSE	3079		
8558	8558	206_thetail	the tail	Zhaba	Zhaba	(ʂ) ȵʌ⁵⁵pʌ⁵⁵ti³³	ȵ.ʌ.⁵⁵.◦.p.ʌ.⁵⁵.◦.t.i.³³	ȵ ʌ ⁵⁵ + p ʌ ⁵⁵ + t i ³³	zhab1238	1220	30.538892	101.058397		FALSE	84		
8695	8695	211_thethigh	the thigh	BuluPuroik	Bulu Puroik	a.lɛɛ.kɨŋ	a.lɛɛ.kɨŋ	a + l ɛː + k ɨ ŋ	bulu1255	471	27.452241	92.44563		FALSE	1145		
8696	8696	211_thethigh	the thigh	DikhyangBugun	Dikhyang Bugun	la.pʰɔk	la.pʰɔk	l a + pʰ ɔ k	dikh1234	471	27.320666	92.455119		FALSE	1149		
8697	8697	211_thethigh	the thigh	Khispi	Khispi	lɛ.pʰa	lɛ.pʰa	l ɛ + pʰ a	lish1235	471	27.378042	92.223221		FALSE	3781		
8698	8698	211_thethigh	the thigh	Duhumbi	Duhumbi	lɛ.pʰa	lɛ.pʰa	l ɛ + pʰ a	chug1252	471	27.416112	92.212034		FALSE	3781		
8699	8699	211_thethigh	the thigh	Khoina	Khoina	ja.pʰlu	ja.pʰlu	j a + pʰ l u	khoi1253	471	27.334981	92.52994		FALSE	3781		
8700	8700	211_thethigh	the thigh	Jerigaon	Jerigaon	la.pʰlu	la.pʰlu	l a + pʰ l u	jeri1243	471	27.340629	92.486595		FALSE	3781		
8701	8701	211_thethigh	the thigh	Khoitam	Khoitam	la.pʰlu	la.pʰlu	l a + pʰ l u	khoi1252	471	27.327487	92.439455		FALSE	3781		
8702	8702	211_thethigh	the thigh	Rahung	Rahung	la.pʰu	la.pʰu	l a + pʰ u	rahu1234	471	27.310778	92.395028		FALSE	3781		
8703	8703	211_thethigh	the thigh	Rupa	Rupa	lə.pʰu	lə.pʰu	l ə + pʰ u	rupa1234	471	27.203065	92.398757		FALSE	3781		
8704	8704	211_thethigh	the thigh	Shergaon	Shergaon	lə.pʰu	lə.pʰu	l ə + pʰ u	sher1261	471	27.105018	92.272133		FALSE	3781		
8705	8705	211_thethigh	the thigh	BhutanTshangla	Bhutan Tshangla	lum	lum	l u m	tsha1245	471	27.337241	91.551654		FALSE	154		
8706	8706	211_thethigh	the thigh	KusundaK	KusundaK	ɔː.d̪ɔk	ɔː.d̪ɔk	ɔː + d̪ ɔ k	kusu1250	471	28	82.26		FALSE	1151		
8707	8707	211_thethigh	the thigh	Achang	Achang	tɕʰi⁵⁵+san⁵⁵	tɕʰ.i.⁵⁵.+.s.a.n.⁵⁵	tɕʰ i ⁵⁵ + s a n ⁵⁵	acha1249	471	24.466605	97.89503	1159	FALSE	1159		
8708	8708	211_thethigh	the thigh	Beijing	Beijing Chinese	ta⁵¹tʰui²¹⁴	t.a.⁵¹.tʰ.u.i.²¹⁴	t a ⁵¹ tʰ u i ²¹⁴	beij1235	471	39.909056	116.397422	1845	FALSE	1845		
8709	8709	211_thethigh	the thigh	Bokar	Bokar	la jək	l.a.+.j.ə.k	l a + j ə k	boka1249	471	27.554547	93.15717	2829	FALSE	2829		
8710	8710	211_thethigh	the thigh	Bunan	Bunan	kʰodzup	kʰ.o.dz.u.p	kʰ o./o dz u p	gahr1239	471	32.554766	77.076283	223	FALSE	223		
8711	8711	211_thethigh	the thigh	Byangsi	Byangsi	lakʃjaː	l.a.k.ʃ.j.aː	l a k ʃ j aː	byan1241	471	29.583838	80.22309	414	FALSE	414		
8712	8712	211_thethigh	the thigh	Chaozhou	Chaozhou Chinese	tua¹¹ka³³tʰui⁵³	t.u.a.¹¹.k.a.³³.tʰ.u.i.⁵³	t u a ¹¹ k a ³³ tʰ u i ⁵³	chao1238	471	23.657699	116.622317	1845	TRUE	1845		
8713	8713	211_thethigh	the thigh	Chepang	Chepang	plek	p.l.e.k	p l e k	chep1245	471	27.785164	84.908801	3894	FALSE	3894		
8714	8714	211_thethigh	the thigh	DarangTaraon	Darang Taraon	xɑ⁵⁵	x.ɑ.⁵⁵	x ɑ ⁵⁵	diga1241	471	28.657986	97.469136	2118	FALSE	2118		
8715	8715	211_thethigh	the thigh	Dulong	Dulong	mɯ³¹tɕi⁵³	m.ɯ.³¹.+.tɕ.i.⁵³	m ɯ ³¹ + tɕ i ⁵³	drun1238	471	27.749017	98.691868	1299	FALSE	1299		
8716	8716	211_thethigh	the thigh	Hakha	Hakha	pʰǎ/ay/i	pʰ.ǎ/a.y/i	pʰ ǎ/a y/i	haka1240	471	22.870089	92.820021	407	FALSE	407		
8717	8717	211_thethigh	the thigh	Hayu	Hayu	pʰekteŋ	pʰ.e.k.t.e.ŋ	pʰ e k t e ŋ	wayu1241	471	27.302102	86.099009	699	FALSE	699		
8718	8718	211_thethigh	the thigh	Japhug	Japhug	tɯχpɣi	t.ɯ.χ.p.ɣ.i	t ɯ χ p ɣ i	japh1234	471	32.207076	101.957636	3110	FALSE	3110		
8719	8719	211_thethigh	the thigh	Jingpho	Jingpho	mă³¹kji³³	m.ă.³¹.◦.k.j.i.³³	m ă ³¹ + k j i ³³	jing1260	471	25.461826	97.329866	3253	FALSE	3253		
8720	8720	211_thethigh	the thigh	Kulung	Kulung	pʰila	pʰ.i.l.a	pʰ i l a	kulu1253	471	27.690037	86.910944	2453	FALSE	2453		
8721	8721	211_thethigh	the thigh	Lashi	Lashi	ta̰ŋ⁵⁵+pou⁵⁵	t.a̰.ŋ.⁵⁵.+.p.o.u.⁵⁵	t a̰ ŋ ⁵⁵ + p o./o u ⁵⁵	lash1243	471	24.111512	98.311333	1211	FALSE	1211		
8722	8722	211_thethigh	the thigh	Lisu	Lisu	bu̱³³vu³¹	b.u̱.³³.◦.v.u.³¹	b u̠ ³³ + v u ³¹	lisu1250	471	25.950046	98.848486	2585	FALSE	2585		
8723	8723	211_thethigh	the thigh	Lushai	Mizo (Lushai)	malpui	m.a.l.p.u.i	m a l p u i	lush1249	471	22.60535	92.629457	1552	FALSE	1552		
8724	8724	211_thethigh	the thigh	Mikir	Karbi (Mikir)	kengtham, kengthak	k.e.ng.th.a.m	k e ng tʰ a m	karb1241	471	25.735084	93.050494	10517	FALSE	10517		
8725	8725	211_thethigh	the thigh	MotuoMenba	Tshangla	lum	l.u.m	l u m	tsha1245	471	29.325414	95.340883	154	FALSE	154		
8726	8726	211_thethigh	the thigh	OldBurmese	Old Burmese	po₂ṅ	p.o₂.ṅ	p o₂/o ṅ/n	oldb1235	471	21.624974	97.126742	3451	FALSE	3451		
8727	8727	211_thethigh	the thigh	OldChinese	Old Chinese	*kʷˤaʔ	kʷˤ.a.ʔ	kʷˤ a ʔ	oldc1244	471	34.101745	108.777868	3671	FALSE	3671		
8728	8728	211_thethigh	the thigh	OldTibetan	Old Tibetan	brla	b.r.l.a	b r l a	clas1254	471	30.027852	91.158704	865	FALSE	865		
8729	8729	211_thethigh	the thigh	Rabha	Rabha	si+boŋ	s.i.+.b.o.ŋ	s i + b o./o ŋ	rabh1238	471	25.820135	91.170064	10516	FALSE	10516		
8730	8730	211_thethigh	the thigh	Rangoon	Rangoon Burmese	pɑ̃u∼²²	p.ɑ̃.u.∼.²²	p ɑ̃ u ²²	nucl1310	471	16.874207	96.190785	3451	FALSE	3451		
8731	8731	211_thethigh	the thigh	Tangut	Tangut	bia./a	b.i.a./a	b i a./a	tang1334	471	38.477453	106.285383	4203	FALSE	4203		
8732	8732	211_thethigh	the thigh	Alike	Alike Tibetan	wla	w.l.a	w l a	amdo1237	471	38.318508	92.839938	865	FALSE	865		
8733	8733	211_thethigh	the thigh	Batang	Batang Tibetan	lɑ⁵⁵keiʔ⁵³	l.ɑ.⁵⁵.◦.k.e.i.ʔ.⁵³	l ɑ ⁵⁵ + k e i ʔ ⁵³	kham1282	471	30.00795	99.111944	865	FALSE	865		
8734	8734	211_thethigh	the thigh	Lhasa	Lhasa Tibetan	lɛ⁵⁵ɕa⁵⁵	l.ɛ.⁵⁵.◦.ɕ.a.⁵⁵	l ɛ ⁵⁵ + ɕ a ⁵⁵	utsa1239	471	29.653441	91.171493	865	FALSE	865		
8735	8735	211_thethigh	the thigh	WobziKhroskyabs	Wobzi Khroskyabs	lpʰəlá	l.pʰ.ə.l.á	l pʰ ə l á/a	eree1240	471	31.62758	101.427999	3781	FALSE	3781		
8736	8736	211_thethigh	the thigh	Xingning	Xingning Chinese	tʰai⁵³₅₅tʰui²¹	tʰ.a.i.⁵³₅₅.tʰ.u.i.²¹	tʰ a i ⁵³/⁵⁵ tʰ u i ²¹	hakk1236	471	24.13674	115.732382	1845	TRUE	1845		
8737	8737	211_thethigh	the thigh	Yidu	Yidu	ɑ⁵⁵nu⁵⁵pu⁵³	ɑ.⁵⁵.◦.n.u.⁵⁵.◦.p.u.⁵³	ɑ ⁵⁵ + n u ⁵⁵ + p u ⁵³	idum1241	471	29.448172	95.650179	2882	FALSE	2882		
8738	8738	211_thethigh	the thigh	Zhaba	Zhaba	po⁵⁵ndei⁵⁵	p.o.⁵⁵.◦.n.d.e.i.⁵⁵	p o./o ⁵⁵ + n d e i ⁵⁵	zhab1238	471	30.538892	101.058397	3463	FALSE	3463		
9028	9028	218_thethunder	the thunder	BuluPuroik	Bulu Puroik	ha.mɨŋ mɨŋ	ha.mɨŋ_mɨŋ	h a + m ɨ ŋ + m ɨ ŋ	bulu1255	1150	27.452241	92.44563		FALSE	90		
9029	9029	218_thethunder	the thunder	DikhyangBugun	Dikhyang Bugun	ha.kʰlam	ha.kʰlam	h a + kʰ l a m	dikh1234	1150	27.320666	92.455119		FALSE	1154		
9030	9030	218_thethunder	the thunder	Khispi	Khispi	nam.tʰuŋ lim	nam.tʰuŋ_lim	n a m + tʰ u ŋ + l i m	lish1235	1150	27.378042	92.223221		FALSE	1156		
9031	9031	218_thethunder	the thunder	Duhumbi	Duhumbi	bruk dir	bruk_dir	b r u k + d i r	chug1252	1150	27.416112	92.212034		TRUE	133		
9032	9032	218_thethunder	the thunder	Khoina	Khoina	na.my hyk	na.my_hyk	n a + m y + h y k	khoi1253	1150	27.334981	92.52994		FALSE	1157		
9033	9033	218_thethunder	the thunder	Jerigaon	Jerigaon	nə.my trɔŋ	nə.my_trɔŋ	n ə + m y + t r ɔ ŋ	jeri1243	1150	27.340629	92.486595		FALSE	1155		
9034	9034	218_thethunder	the thunder	Khoitam	Khoitam	nə.my hyk	nə.my_hyk	n ə + m y + h y k	khoi1252	1150	27.327487	92.439455		FALSE	1157		
9035	9035	218_thethunder	the thunder	Rahung	Rahung	nə.my hyk	nə.my_hyk	n ə + m y + h y k	rahu1234	1150	27.310778	92.395028		FALSE	1157		
9036	9036	218_thethunder	the thunder	Rupa	Rupa	nə.my hyk	nə.my_hyk	n ə + m y + h y k	rupa1234	1150	27.203065	92.398757		FALSE	1157		
9037	9037	218_thethunder	the thunder	Shergaon	Shergaon	ni.mi huk	ni.mi_huk	n i + m i + h u k	sher1261	1150	27.105018	92.272133		FALSE	1157		
9038	9038	218_thethunder	the thunder	BhutanTshangla	Bhutan Tshangla	muŋ	muŋ	m u ŋ	tsha1245	1150	27.337241	91.551654		FALSE	90		
9039	9039	218_thethunder	the thunder	Achang	Achang	mau³¹+ʐau³¹	m.a.u.³¹.+.ʐ.a.u.³¹	m a u ³¹ + ʐ a u ³¹	acha1249	1150	24.466605	97.89503		FALSE	1135		
9040	9040	218_thethunder	the thunder	Beijing	Beijing Chinese	ta²¹⁴₂₁lei³³	t.a.²¹⁴₂₁.l.e.i.³³	t a ²¹⁴/²¹ l e i ³³	beij1235	1150	39.909056	116.397422		FALSE	1846		
9041	9041	218_thethunder	the thunder	Bokar	Bokar	mo lɯŋ	m.o.+.l.ɯ.ŋ	m o./o + l ɯ ŋ	boka1249	1150	27.554547	93.15717		FALSE	3222		
9042	9042	218_thethunder	the thunder	Bokar	Bokar	doŋ gum	d.o.ŋ.+.g.u.m	d o./o ŋ + g u m	boka1249	1150	27.554547	93.15717		FALSE	1240		
9043	9043	218_thethunder	the thunder	Bunan	Bunan	dirt	d.i.r.t	d i r t	gahr1239	1150	32.554766	77.076283		FALSE	784		
9044	9044	218_thethunder	the thunder	Byangsi	Byangsi	muknaː	m.u.k.n.aː	m u k n aː	byan1241	1150	29.583838	80.22309		FALSE	90		
9045	9045	218_thethunder	the thunder	Chaozhou	Chaozhou Chinese	lui⁵⁵₁₁koŋ³³	l.u.i.⁵⁵₁₁.k.o.ŋ.³³	l u i ⁵⁵/¹¹ k o./o ŋ ³³	chao1238	1150	23.657699	116.622317		FALSE	1846		
9046	9046	218_thethunder	the thunder	Chepang	Chepang	njam+muk	n.j.a.m.+.m.u.k	n j a m + m u k	chep1245	1150	27.785164	84.908801		FALSE	90		
9047	9047	218_thethunder	the thunder	DarangTaraon	Darang Taraon	bɯ³¹|ɹuɑ³⁵	b.ɯ.³¹.◦.ɹ.u.ɑ.³⁵	b ɯ ³¹ + ɹ u ɑ ³⁵	diga1241	1150	28.657986	97.469136		FALSE	694		
