ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	SUBGROUP	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	COGID	LOAN	SOURCE	NOTES	MORPHEMES	ALIGNMENT
7842	106_theknee	the knee	HruNamreiBisai	Namrei	Hrusish	lekəpiu	le+kə+piu	l e + k ə + p i u	hrus1242	1371	27.680112	92.699998		22	FALSE	Abraham2018		_theknee _theknee _theknee	
7843	106_theknee	the knee	HruNamreiNabolang	Namrei	Hrusish	lekəpiu	le+kə+piu	l e + k ə + p i u	hrus1242	1371	27.558051	92.789317		22	FALSE	Abraham2018		_theknee _theknee _theknee	
7844	106_theknee	the knee	HruHrusoAkaJamiri	HrusoAka	Hrusish	í-shi-phí	ə+ʃi+pʰə	ə + ʃ i + pʰ ə	hrus1242	1371	27.203617	92.590615		22	FALSE	Simon1993		_theknee _theknee _theknee	
7847	106_theknee	the knee	HruDammaiRurang	Miji	Hrusish	legəphu	le+gə+pʰu	l e + g ə + pʰ u	hrus1242	1371	27.368891	92.48215		22	FALSE	Abraham2018		_theknee _theknee _theknee	
7848	106_theknee	the knee	EBBumthang	Bumthang	East Bodish	patmong	pat+moŋ	p a t + m o ŋ	khen1241	1371	27.549248	90.753738		22	FALSE	vanDriem2015		_theknee _theknee	
7849	106_theknee	the knee	OldTibetan	OldTibetan	Tibetan	spus.mu	s.p.u.s.m.u	s p u s m u	clas1254	1371	30.027852	91.158704	22	22	FALSE	Huang1992		theknee	
7855	106_theknee	the knee	Lhasa	Lhasa	Tibetan	py⁵⁵mu⁵⁵	p.y.⁵⁵.◦.m.u.⁵⁵	p y ⁵⁵ + m u ⁵⁵	utsa1239	1371	29.653441	91.171493	22	22	FALSE	Huang1992		_theknee _theknee	
7858	106_theknee	the knee	Dulong	Dulong	Nungic	pɑŋ³¹pɯt⁵⁵	p.ɑ.ŋ.³¹.+.p.ɯ.t.⁵⁵	p ɑ ŋ ³¹ + p ɯ t ⁵⁵	drun1238	1371	27.749017	98.691868	22	22	FALSE	Huang1992		_theknee _theknee	
7860	106_theknee	the knee	Batang	Batang	Tibetan	pe⁵⁵mᴜ⁵³	p.e.⁵⁵.◦.m.ᴜ.⁵³	p e ⁵⁵ + m u ⁵³	kham1282	1371	30.00795	99.111944	22	22	FALSE	Huang1992		_theknee _theknee	
7865	106_theknee	the knee	Xiahe	Xiahe	Tibetan	wi ŋgo	w.i._.ŋg.o	w i + ŋg o	amdo1237	1371	35.210549	102.524979	22	22	FALSE	Huang1992		_theknee _theknee	
7867	106_theknee	the knee	Alike	Alike	Tibetan	wi ngo	w.i._.n.g.o	w i + n g o	amdo1237	1371	38.318508	92.839938	22	22	FALSE	Huang1992		_theknee _theknee	
7869	106_theknee	the knee	OldBurmese	OldBurmese	Burmish	pu+chac	p.u.+.ch.a.c	p u + ch a c	oldb1235	1371	21.624974	97.126742	22	22	FALSE	Hill2017		_theknee _theknee	
7877	106_theknee	the knee	Bunan	Bunan	TibetoKinauri	pus	p.u.s	p u s	gahr1239	1371	32.554766	77.076283	22	22	FALSE	Widmer2014		theknee	
7882	106_theknee	the knee	Maru	Maru	Burmish	pa̰t⁵⁵+lauk³¹	p.a̰.t.⁵⁵.+.l.a.u.k.³¹	p a̰ t ⁵⁵ + l a u k ³¹	maru1249	1371	24.939981	99.83	22	22	FALSE	Huang1992 Hill2017		_theknee _theknee	
7884	106_theknee	the knee	Atsi	Atsi	Burmish	kʰji⁵¹+pʰut⁵⁵	kʰ.j.i.⁵¹.+.pʰ.u.t.⁵⁵	kʰ j i ⁵¹ + pʰ u t ⁵⁵	zaiw1241	1371	24.193367	97.806689	22	22	FALSE	Huang1992 Hill2017		_theknee _theknee	
7885	106_theknee	the knee	Lashi	Lashi	Burmish	pɔ̰t⁵³+luʔ³¹	p.ɔ̰.t.⁵³.+.l.u.ʔ.³¹	p ɔ̰ t ⁵³ + l u ʔ ³¹	lash1243	1371	24.111512	98.311333	22	22	FALSE	Huang1992 Hill2017		_theknee _theknee	
7886	106_theknee	the knee	Xiandao	Xiandao	Burmish	pʰɔʔ³¹+ʈʂʰɯk⁵⁵	pʰ.ɔ.ʔ.³¹.+.ʈʂʰ.ɯ.k.⁵⁵	pʰ ɔ ʔ ³¹ + ʈʂʰ ɯ k ⁵⁵	xian1249	1371	24.494153	97.753173	22	22	FALSE	Huang1992 Hill2017		_theknee _theknee	
7888	106_theknee	the knee	Bola	Bola	Burmish	pɔ̰t⁵⁵+lauʔ⁵⁵	p.ɔ̰.t.⁵⁵.+.l.a.u.ʔ.⁵⁵	p ɔ̰ t ⁵⁵ + l a u ʔ ⁵⁵	pela1242	1371	24.405004	98.234243	22	22	FALSE	Huang1992 Hill2017		_theknee _theknee	
7899	106_theknee	the knee	KarbiMikir	KarbiMikir	Mizo	kengphu, kengkung	k.e.ng.ph.u	k e ng pʰ u	karb1241	1371	25.735084	93.050494	22	22	FALSE	Walker1925 KonnerthFC GruessnerNoDate		theknee	
18812	106_theknee	the knee	Jingpho	Jingpho	Jingpho	lă³¹phut³¹	l.ă.³¹.◦.ph.u.t.³¹	l ă ³¹ + pʰ u t ³¹	jing1260	1371	25.461826	97.329866	22	22	FALSE	Huang1992		_theknee _theknee	
7825	106_theknee	the knee	KBWanghoBugun	Bugun	KhoBwa	lakijuŋ	la+kjuŋ	l a + k j u ŋ	wang1301	1371	27.24169	92.420806		4494	FALSE	Abraham2018		_theknee _theknee	
7828	106_theknee	the knee	KBKaspiBugun	Bugun	KhoBwa	lagijoŋ	la+gjoŋ	l a + g j o ŋ	kasp1234	1371	27.204536	92.564228		4494	FALSE	Abraham2018		_theknee _theknee	
7829	106_theknee	the knee	KBNamphriBugun	Bugun	KhoBwa	lagijoŋ	la+gjoŋ	l a + g j o ŋ	namp1239	1371	27.24403	92.52836		4494	FALSE	Abraham2018		_theknee _theknee	
7831	106_theknee	the knee	KBDikhyangBugun	Bugun	KhoBwa	la.gʲuŋ	la.gʲuŋ	l a + g j u ŋ	dikh1234	1371	27.320448	92.454924	738	4494	FALSE	LandB2017		_theknee _theknee	
7830	106_theknee	the knee	KBBuluPuroik	Puroik	KhoBwa	a.lɛɛ kə.peiʔ	a.lɛɛ_kə.peiʔ	a + l ɛː + k ə + p ei ʔ	bulu1255	1371	27.451029	92.44627	732	4491	FALSE	Lieberherr2017	!COGID changed Macy cross semantic!	_theknee _theknee _theknee _theknee	
7832	106_theknee	the knee	KBWKhispi	Khispi	WesternKhoBwa	kɔ.lɔk.pa	kɔ.lɔk.pa	k ɔ + l ɔ k + p a	lish1235	1371	27.378042	92.223221	741	4496	TRUE	LandB2017		_theknee _theknee _theknee	
7833	106_theknee	the knee	KBWDuhumbi	Duhumbi	WesternKhoBwa	kɔ.lɔk.pa	kɔ.lɔk.pa	k ɔ + l ɔ k + p a	chug1252	1371	27.416112	92.212034	741	4496	TRUE	LandB2017		_theknee _theknee _theknee	
7839	106_theknee	the knee	KBWShergaon	Sherdukpen	WesternKhoBwa	kʰ.lɔk.pu	kʰ.lɔk.pu	kʰ + l ɔ k + p u	sher1261	1371	27.105018	92.272133	741	4496	TRUE	LandB2017		_theknee _theknee _theknee	
7834	106_theknee	the knee	KBWKhoina	Sartang	WesternKhoBwa	ja.pʰyk kra	ja.pʰyk_kra	j a + pʰ y k + k r a	khoi1253	1371	27.334981	92.52994	742	4325	FALSE	LandB2017		_theknee _theknee _theknee	
7835	106_theknee	the knee	KBWJerigaon	Sartang	WesternKhoBwa	la.pʰyk kri	la.pʰyk_kri	l a + pʰ y k + k r i	jeri1243	1371	27.340629	92.486595	742	4325	FALSE	LandB2017		_theknee _theknee _theknee	
7836	106_theknee	the knee	KBWKhoitam	Sartang	WesternKhoBwa	lə.pʰyk kʰɔm	lə.pʰyk_kʰɔm	l ə + pʰ y k + kʰ ɔ m	khoi1252	1371	27.327487	92.439455	742	4325	FALSE	LandB2017		_theknee _theknee _theknee	
7837	106_theknee	the knee	KBWRahung	Sartang	WesternKhoBwa	la.pʰyk kʰøm	la.pʰyk_kʰøm	l a + pʰ y k + kʰ ø m	rahu1234	1371	27.310778	92.395028	742	4325	FALSE	LandB2017		_theknee _theknee _theknee	
7838	106_theknee	the knee	KBWRupa	Sherdukpen	WesternKhoBwa	lə.pʰyk	lə.pʰyk	l ə + pʰ y k	rupa1234	1371	27.203065	92.398757	742	4325	FALSE	LandB2017		_theknee _theknee	
7840	106_theknee	the knee	TshBhutanTshangla	BhutanTshangla	Bodic	bi+tiŋ tɔŋ+ziŋ	bi+tiŋ_tɔŋ+ziŋ	b i + t i ŋ + t ɔ ŋ + z i ŋ	tsha1245	1371	27.332081	91.551505	730	4498	FALSE	LandB2017		_theknee _theknee _theknee _theknee	
7841	106_theknee	the knee	Kusunda	Kusunda		up.t̪ɔː	up.t̪ɔː	u p + t̪ ɔː	kusu1250	1371	28.431855	82.802796	743	4500	FALSE	Bodt2019b		_theknee _theknee	
7850	106_theknee	the knee	Khaling	Khaling	Kiranti	tʌ̄mʦu	t.ʌ̄.m.ʦ.u	t ʌ̄ m ts u	khal1275	1371	27.390595	87.510016	672	672	FALSE	Jacques2017FN		theknee	
7851	106_theknee	the knee	Limbu	Limbu	Kiranti	thuŋbo	tʰ.u.ŋ.b.o	tʰ u ŋ b o	limb1266	1371	27.272065	87.889909	672	672	FALSE	Jacques2017FN		theknee	
7880	106_theknee	the knee	Kulung	Kulung	Kiranti	tumtʃʰi	t.u.m.tʃʰ.i	t u m tʃʰ i	kulu1253	1371	27.690037	86.910944	672	672	FALSE	Tolsma1999		theknee	
7881	106_theknee	the knee	Bantawa	Bantawa	Kiranti	tumpɨtsʰɨk	t.u.m.p.ɨ.tsʰ.ɨ.k	t u m p ɨ tsʰ ɨ k	bant1281	1371	27.117894	87.049995	672	672	FALSE	Jongens2009		theknee	
7853	106_theknee	the knee	Tangut	Tangut	Tangut	ŋwer²	ŋ.w.e.r.²	ŋ w e r ²	tang1334	1371	38.477453	106.285383	1193	1193	FALSE	Li1997		theknee	
7856	106_theknee	the knee	Daofu	Daofu	rGyalrong	rŋə mo	r.ŋ.ə.+.m.o	r ŋ ə + m o	horp1240	1371	30.975281	101.123742	1193	1193	FALSE	Huang1992	!ignore double same!	_theknee _theknee	
7857	106_theknee	the knee	Daofu	Daofu	rGyalrong	rŋə	r.ŋ.ə	r ŋ ə	horp1240	1371	30.975281	101.123742	1193	1193	FALSE	Huang1992		theknee	
7859	106_theknee	the knee	Maerkang	Marerkang	rGyalrong	tə mŋɑ	t.ə._.m.ŋ.ɑ	t ə + m ŋ ɑ	situ1238	1371	31.868614	102.295293	1193	1193	FALSE	Huang1992		_theknee _theknee	
7871	106_theknee	the knee	WobziKhroskyabs	KhroskyabsWobzi	rGyalrong	rŋí	r.ŋ.í	r ŋ í/i	eree1240	1371	31.62758	101.427999	1193	1193	FALSE	Lai2017		theknee	
7866	106_theknee	the knee	Lisu	Lisu	Loloish	tɕhi³³tsi⁵⁵nɑ̱³³ka̱³³	tɕh.i.³³.◦.ts.i.⁵⁵.◦.n.ɑ̱.³³.◦.k.a̱.³³	tɕʰ i ³³ + ts i ⁵⁵ + n ɑ̠ ³³ + k a̠ ³³	lisu1250	1371	25.950046	98.848486	2586	2586	FALSE	Huang1992		_theknee _theknee _theknee _theknee	
7868	106_theknee	the knee	OldChinese	OldChinese	Sinitic	*s-tsik	s.+.ts.i.k	s + ts i k	oldc1244	1371	34.101745	108.777868	1198	1198	FALSE	Baxter2014		_theknee _theknee	
7875	106_theknee	the knee	Thulung	Thulung	Kiranti	koːtsʉ	k.oː.t.s.ʉ	k oː t s ʉ	thul1246	1371	27.534944	87.609608	1198	1198	FALSE	Allen1975		theknee	
7892	106_theknee	the knee	Guangzhou	Guangzhou	Sinitic	sɐt⁵tʰɐu²¹kɔ⁵⁵	s.ɐ.t.⁵.tʰ.ɐ.u.²¹.k.ɔ.⁵⁵	s ɐ t ⁵ tʰ ɐ u ²¹ k ɔ ⁵⁵	guan1279	1371	23.131111	113.258099	1198	1198	FALSE	Lai2017FN		theknee	
7894	106_theknee	the knee	Longgang	Longgang	Sinitic	tsʰɪt³tʰiu²¹	tsʰ.ɪ.t.³.tʰ.i.u.²¹	tsʰ ɪ t ³ tʰ i u ²¹	hakk1236	1371	22.725545	114.243825	1198	1198	FALSE	Lai2017FN		theknee	
7896	106_theknee	the knee	Xingning	Xingning	Sinitic	tɕʰiʔ²tʰiu²¹	tɕʰ.i.ʔ.².tʰ.i.u.²¹	tɕʰ i ʔ ² tʰ i u ²¹	hakk1236	1371	24.13674	115.732382	1198	1198	FALSE	Lai2017FN		theknee	
7870	106_theknee	the knee	OldBurmese	OldBurmese	Burmish	dūḥ	d.ū.ḥ	d ū h	oldb1235	1371	21.624974	97.126742	1057	1057	FALSE	Hill2017		theknee	
7883	106_theknee	the knee	Rangoon	Rangoon	Burmish	du⁵⁵	d.u.⁵⁵	d u ⁵⁵	nucl1310	1371	16.874207	96.190785	1057	1057	FALSE	Huang1992 Hill2017		theknee	
7872	106_theknee	the knee	Chepang	Chepang		ŋum+(tol)	ŋ.u.m.+.(.t.o.l.)	ŋ u m + t o./o l	chep1245	1371	27.785164	84.908801	3839	3839	FALSE	Caughley2000	!ignore double no link!	_theknee _theknee	
7873	106_theknee	the knee	Chepang	Chepang		krjoŋʔ	k.r.j.o.ŋ.ʔ	k r j o./o ŋ ʔ	chep1245	1371	27.785164	84.908801	3840	3840	FALSE	Caughley2000		theknee	
7874	106_theknee	the knee	Garo	Garo	Garo	jaʔ+sku	j.a.ʔ.+.s.k.u	j a ʔ + s k u	garo1247	1371	25.504744	90.333226	3961	3961	FALSE	Burling2003		_theknee _theknee	
7878	106_theknee	the knee	Byangsi	Byangsi	TibetoKinauri	pje	p.j.e	p j e	byan1241	1371	29.583838	80.22309	10572	10572	FALSE	Sharma2003a		theknee	
7879	106_theknee	the knee	Rongpo	Rongpo	TibetoKinauri	ghunnɔ	gh.u.nn.ɔ	gh u n n ɔ	rong1264	1371	30.530044	79.569987	1867	1867	TRUE	Sharma2003		theknee	
7887	106_theknee	the knee	Achang	Achang	Burmish	tɕʰi⁵⁵+nʲɔʔ⁵⁵	tɕʰ.i.⁵⁵.+.nʲ.ɔ.ʔ.⁵⁵	tɕʰ i ⁵⁵ + nʲ ɔ ʔ ⁵⁵	acha1249	1371	24.466605	97.89503	10571	10571	FALSE	Huang1992 Hill2017		_theknee _theknee	
7889	106_theknee	the knee	Bahing	Bahing	Kiranti	poktsi	p.o.k.ts.i	p o./o k ts i	bahi1252	1371	27.309472	86.430334	1401	1401	FALSE	Michailovsky1989		theknee	
7891	106_theknee	the knee	Beijing	Beijing	Sinitic	puɔ³⁵lɤŋ⁰kr/ai⁵¹	p.u.ɔ.³⁵.l.ɤ.ŋ.⁰.k.r/a.i.⁵¹	p u ɔ ³⁵ l ɤ ŋ ⁰ k r/a i ⁵¹	beij1235	1371	39.909056	116.397422	1778	1778	FALSE	Lai2017FN		theknee	
7893	106_theknee	the knee	Chaozhou	Chaozhou	Sinitic	kʰa³³tʰau⁵⁵₁₁u³³	kʰ.a.³³.tʰ.a.u.⁵⁵₁₁.u.³³	kʰ a ³³ tʰ a u ⁵⁵/¹¹ u ³³	chao1238	1371	23.657699	116.622317	1779	1779	FALSE	Lai2017FN		theknee	
7895	106_theknee	the knee	Jieyang	Jieyang	Sinitic	kʰa³³tʰau⁵⁵₁₁u³³	kʰ.a.³³.tʰ.a.u.⁵⁵₁₁.u.³³	kʰ a ³³ tʰ a u ⁵⁵/¹¹ u ³³	chao1239	1371	23.551122	116.373013	1779	1779	FALSE	Lai2017FN		theknee	
7900	106_theknee	the knee	Rabha	Rabha	Rabha	tʃá+kʰa+tʰoŋ	tʃ.á.+.kʰ.a.+.tʰ.o.ŋ	tʃ á/a + kʰ a + tʰ o./o ŋ	rabh1238	1371	25.820135	91.170064	10392	10392	FALSE	Joseph2007		_theknee _theknee _theknee	
8103	110_late	late	TshDirangTshangla	DirangTshangla	Bodic	jɛt+kʰan	jɛt+kʰan	j ɛ t + kʰ a n	dira1243	477	27.343674	92.273057		4224	FALSE	TB		_late _late	j ɛ t - ( + kʰ a n )
8104	110_late	late	EBDzalakha	Dzalakha	East Bodish	yodma	jot	j o t	dzal1238	477	27.605989	91.494864		4224	FALSE	DDC2017	belated	late	j o t - ( - - - - )
8106	110_late	late	EBMamaCuonaMenba	TshonaDakpa	East Bodish	jyt35po53	jyt35po53	j y t ³⁵ + p o ⁵³	dakp1242	477	27.872413	91.798576		4224	FALSE	Lu2002	!ignore double same!	_late _late	j y t ³⁵ ( + p o ⁵³ )
8108	110_late	late	EBMamaCuonaMenba	TshonaDakpa	East Bodish	jyt˧˥po˥˧	jyt53po53	j y t ⁵³ + p o ⁵³	dakp1242	477	27.872413	91.798576		4224	FALSE	Lu1986		_late _late	j y t ⁵³ ( + p o ⁵³ )
8109	110_late	late	EBWenlangCuonaMenba	TawangDakpa	East Bodish	ʑyr˧˥po˥	ʑyr35po55	ʑ y r ³⁵ + p o ⁵⁵	dakp1242	477	29.367765	95.339063		4224	FALSE	Lu1986		_late _late	ʑ y r ³⁵ ( + p o ⁵⁵ )
8111	110_late	late	KBWKhispi	Khispi	WesternKhoBwa	jɔt	jɔt	j ɔ t	lish1235	477	27.378042	92.223221	592	4224	FALSE	LandB2017		late	j ɔ t - ( - - - - )
8112	110_late	late	KBWDuhumbi	Duhumbi	WesternKhoBwa	jɔt	jɔt	j ɔ t	chug1252	477	27.416112	92.212034	592	4224	FALSE	LandB2017		late	j ɔ t - ( - - - - )
8113	110_late	late	KBWKhoina	Sartang	WesternKhoBwa	jɛˀ	jɛˀ	j ɛˀ	khoi1253	477	27.334981	92.52994	592	4224	FALSE	LandB2017		late	j ɛˀ - - ( - - - - )
8114	110_late	late	KBWJerigaon	Sartang	WesternKhoBwa	jeˀ	jeˀ	j eˀ	jeri1243	477	27.340629	92.486595	592	4224	FALSE	LandB2017		late	j eˀ - - ( - - - - )
8115	110_late	late	KBWKhoitam	Sartang	WesternKhoBwa	jeˀ	jeˀ	j eˀ	khoi1252	477	27.327487	92.439455	592	4224	FALSE	LandB2017		late	j eˀ - - ( - - - - )
8116	110_late	late	KBWRahung	Sartang	WesternKhoBwa	jeˀ	jeˀ	j eˀ	rahu1234	477	27.310778	92.395028	592	4224	FALSE	LandB2017		late	j eˀ - - ( - - - - )
8117	110_late	late	KBWRupa	Sherdukpen	WesternKhoBwa	jeˀ	jeˀ	j eˀ	rupa1234	477	27.203065	92.398757	592	4224	FALSE	LandB2017		late	j eˀ - - ( - - - - )
8118	110_late	late	KBWShergaon	Sherdukpen	WesternKhoBwa	jeˀ	jeˀ	j eˀ	sher1261	477	27.105018	92.272133	592	4224	FALSE	LandB2017		late	j eˀ - - ( - - - - )
8105	110_late	late	EBKhengkha	Khengkha	East Bodish	pi	pi	p i	khen1241	477	27.144878	90.689999		567	FALSE	TB		late	p i - ( - - - )
8119	110_late	late	TshBhutanTshangla	BhutanTshangla	Bodic	pʰit+pa	pʰit+pa	pʰ i t + p a	tsha1245	477	27.332081	91.551505	567	567	FALSE	LandB2017		_late _late	pʰ i t ( + p a )
8121	110_late	late	EBBumthang	Bumthang	East Bodish	pe+na	pe+na	p e + n a	khen1241	477	27.549248	90.753738		567	FALSE	TB		_late _late	p e - ( + n a )
8122	110_late	late	TaniBokar	Bokar	Tani	pi mu	p.i.+.m.u	p i + m u	boka1249	477	27.554547	93.15717	3418	567	FALSE	Huang1992	COGID and LOAN changed Tim	_late _late	p i - ( + m u )
8123	110_late	late	TshMotuoMenba	MotuoCangluoTshangla	Bodic	phit pe	pʰ.i.t._.p.e	pʰ i t + p e	tsha1245	477	29.321347	95.319922	567	567	TRUE	Huang1992		_late _late	pʰ i t ( + p e )
8110	110_late	late	KBBuluPuroik	Puroik	KhoBwa	ʧjɛN	tʃjɛn	tʃ j ɛ n	bulu1255	477	27.451029	92.44627	591	4171	FALSE	Lieberherr2017		late	
8120	110_late	late	Kusunda	Kusunda		mɐ.laŋ	mɐ.laŋ	m ɐ + l a ŋ	kusu1250	477	28.431855	82.802796	594	4225	FALSE	Bodt2019b		_late _late	
8124	110_late	late	Daofu	Daofu	rGyalrong	gɛ skhrə	g.ɛ.+.s.kʰ.r.ə	g ɛ + s kʰ r ə	horp1240	477	30.975281	101.123742	1365	1365	FALSE	Huang1992		_late _late	
8127	110_late	late	Daofu	Daofu	rGyalrong	skhrə skhrə	s.kʰ.r.ə.+.s.kʰ.r.ə	s kʰ r ə + s kʰ r ə	horp1240	477	30.975281	101.123742	1365	1365	FALSE	Huang1992	!ignore double same!	_late _late	
8125	110_late	late	Dulong	Dulong	Nungic	ɑ³¹tɯi⁵³	ɑ.³¹.+.t.ɯ.i.⁵³	ɑ ³¹ + t ɯ i ⁵³	drun1238	477	27.749017	98.691868	1587	1587	FALSE	Huang1992		_late _late	
8126	110_late	late	Batang	Batang	Tibetan	ɕhɪ⁵³	ɕʰ.ɪ.⁵³	ɕʰ ɪ ⁵³	kham1282	477	30.00795	99.111944	2277	2277	FALSE	Huang1992		late	
8134	110_late	late	Lhasa	Lhasa	Tibetan	tɕhi⁵⁵pu⁵⁵	tɕʰ.i.⁵⁵.◦.p.u.⁵⁵	tɕʰ i ⁵⁵ + p u ⁵⁵	utsa1239	477	29.653441	91.171493	2277	2277	FALSE	Huang1992		_late _late	
8128	110_late	late	Zhaba	Zhaba	Qiangic	a³³tsha⁵⁵	a.³³.◦.tsʰ.a.⁵⁵	a ³³ + tsʰ a ⁵⁵	zhab1238	477	30.538892	101.058397	2296	2296	FALSE	Huang1992		_late _late	
8129	110_late	late	DarangTaraon	DarangTaraon	Deng	ɑ³¹miu³⁵ɕɑ⁵³	ɑ.³¹.◦.m.i.u.³⁵.◦.ɕ.ɑ.⁵³	ɑ ³¹ + m i u ³⁵ + ɕ ɑ ⁵³	diga1241	477	28.657986	97.469136	2324	2324	FALSE	Huang1992		_late _late _late	
8135	110_late	late	Yidu	Yidu	Deng	e⁵⁵mi⁵⁵tiɑ³⁵	e.⁵⁵.◦.m.i.⁵⁵.◦.t.i.ɑ.³⁵	e ⁵⁵ + m i ⁵⁵ + t i ɑ ³⁵	idum1241	477	29.448172	95.650179	2324	2324	FALSE	Huang1992		_late _late _late	
8130	110_late	late	Xiahe	Xiahe	Tibetan	ngor	n.g.o.r	n g o./o r	amdo1237	477	35.210549	102.524979	136	136	FALSE	Huang1992		late	
8133	110_late	late	Alike	Alike	Tibetan	ngor	n.g.o.r	n g o./o r	amdo1237	477	38.318508	92.839938	136	136	FALSE	Huang1992		late	
8147	110_late	late	OldTibetan	OldTibetan	Tibetan	ɴgor	ɴ.g.o.r	ɴ g o./o r	clas1254	477	30.027852	91.158704	136	136	FALSE	Huang1992		late	
8131	110_late	late	Maerkang	Marerkang	rGyalrong	kə mə ŋku	k.ə._.m.ə._.ŋ.k.u	k ə + m ə + ŋ k u	situ1238	477	31.868614	102.295293	2538	2538	FALSE	Huang1992		_late _late _late	
8141	110_late	late	Japhug	Japhug	rGyalrong	maqʰu	m.a.qʰ.u	m a qʰ u	japh1234	477	32.207076	101.957636	2538	2538	FALSE	Jacques2015b		late	
8132	110_late	late	Lisu	Lisu	Loloish	lɯ³³	l.ɯ.³³	l ɯ ³³	lisu1250	477	25.950046	98.848486	1132	1132	FALSE	Huang1992		late	
8142	110_late	late	WobziKhroskyabs	KhroskyabsWobzi	rGyalrong	vlé	v.l.é	v l é/e	eree1240	477	31.62758	101.427999	1132	1132	FALSE	Lai2017		late	
8152	110_late	late	Achang	Achang	Burmish	l̥ɔ³¹	l̥.ɔ.³¹	l̥ ɔ ³¹	acha1249	477	24.466605	97.89503	1132	1132	FALSE	Huang1992 Hill2017		late	
8136	110_late	late	Japhug	Japhug	rGyalrong	dal	d.a.l	d a l	japh1234	477	32.207076	101.957636	167	167	TRUE	Jacques2015b		late	
8148	110_late	late	Bunan	Bunan	TibetoKinauri	daltok	d.a.l.t.o.k	d a l t o./o k	gahr1239	477	32.554766	77.076283	167	167	TRUE	Widmer2014		late	
8137	110_late	late	Limbu	Limbu	Kiranti	sus	s.u.s	s u s	limb1266	477	27.272065	87.889909	627	627	FALSE	Jacques2017FN		late	
8138	110_late	late	Khaling	Khaling	Kiranti	tsʰʉpɛ	tsʰ.ʉ.p.ɛ	tsʰ ʉ p ɛ	khal1275	477	27.390595	87.510016	627	627	FALSE	Jacques2017FN		late	
8150	110_late	late	Kulung	Kulung	Kiranti	tʃʰuma	tʃʰ.u.m.a	tʃʰ u m a	kulu1253	477	27.690037	86.910944	627	627	FALSE	Tolsma1999		late	
8139	110_late	late	OldChinese	OldChinese	Sinitic	*m[o][r]ʔ	m.o.r.ʔ	m o./o r ʔ	oldc1244	477	34.101745	108.777868	1658	1658	FALSE	Baxter2014		late	
8162	110_late	late	Beijing	Beijing	Sinitic	ʋan²¹⁴	ʋ.a.n.²¹⁴	ʋ a n ²¹⁴	beij1235	477	39.909056	116.397422	1658	1658	FALSE	Lai2017FN		late	
8140	110_late	late	OldBurmese	OldBurmese	Burmish	no₂k◦kja	n.o₂.k.◦.k.j.a	n o₂/o k + k j a	oldb1235	477	21.624974	97.126742	1178	1178	FALSE	Hill2017		_late _late	
8155	110_late	late	Rangoon	Rangoon	Burmish	nɑuʔ⁴+tɕɑ⁵³	n.ɑ.u.ʔ.⁴.+.tɕ.ɑ.⁵³	n ɑ u ʔ ⁴ + tɕ ɑ ⁵³	nucl1310	477	16.874207	96.190785	1178	1178	FALSE	Huang1992 Hill2017		_late _late	
8143	110_late	late	Chepang	Chepang		bʱek	bʱ.e.k	bʱ e k	chep1245	477	27.785164	84.908801	3843	3843	FALSE	Caughley2000		late	
8144	110_late	late	Garo	Garo	Garo	harim+a	h.a.r.i.m.+.a	h a r i m + a	garo1247	477	25.504744	90.333226	29746	29746	FALSE	Burling2003		_late _late	
8145	110_late	late	Thulung	Thulung	Kiranti	hapa+duŋmaka	h.a.p.a.+.d.u.ŋ.m.a.k.a	h a p a + d u ŋ m a k a	thul1246	477	27.534944	87.609608	4055	4055	FALSE	Allen1975		_late _late	
8146	110_late	late	Hakha	Hakha	Chin	tlàa/ay/i+tlǎa/ay/i	t.l.àa/a.y/i.+.t.l.ǎa/a.y/i	t l àa/a y/i + t l ǎa/a y/i	haka1240	477	22.870089	92.820021	29747	29747	FALSE	VanBik2014		_late _late	
8161	110_late	late	Lushai	Lushai	Mizo	tlai	t.l.a.i	t l a i	lush1249	477	22.60535	92.629457	29747	29747	FALSE	Lorrain1940		late	
8149	110_late	late	Byangsi	Byangsi	TibetoKinauri	jiltʰɛ	j.i.l.tʰ.ɛ	j i l tʰ ɛ	byan1241	477	29.583838	80.22309	348	348	FALSE	Sharma2003a		late	
8151	110_late	late	Bantawa	Bantawa	Kiranti	paŋma	p.a.ŋ.m.a	p a ŋ m a	bant1281	477	27.117894	87.049995	803	803	FALSE	Jongens2009		late	
8153	110_late	late	Maru	Maru	Burmish	kjam³¹	k.j.a.m.³¹	k j a m ³¹	maru1249	477	24.939981	99.83	1160	1160	FALSE	Huang1992 Hill2017		late	
8157	110_late	late	Xiandao	Xiandao	Burmish	kɯm⁵⁵	k.ɯ.m.⁵⁵	k ɯ m ⁵⁵	xian1249	477	24.494153	97.753173	1160	1160	FALSE	Huang1992 Hill2017		late	
8154	110_late	late	Atsi	Atsi	Burmish	tʰaŋ⁵¹+kjo⁵⁵	tʰ.a.ŋ.⁵¹.+.k.j.o.⁵⁵	tʰ a ŋ ⁵¹ + k j o./o ⁵⁵	zaiw1241	477	24.193367	97.806689	1168	1168	FALSE	Huang1992 Hill2017		_late _late	
