ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,NOTES,LOAN
KBEastPuroikSoja-145_noon-1,easternpuroik_216,KBEastPuroikSoja,145_noon,arilo,a+ri+lo,,,RS09,,,,,,
KBEastPuroikSun-145_noon-1,puroik_185314,KBEastPuroikSun,145_noon,a³³ ri⁵³ lo⁵³,a³³+ri⁵³+lo⁵³,,,Sun1991,,,,,,
TshDirangTshangla-146_thenose-1,DirangTshangla_91,TshDirangTshangla,146_thenose,na+uŋ,na+uŋ,,,TB,,,,,,
TaniGalo-146_thenose-1,Galo_91,TaniGalo,146_thenose,ɲe-pùm,ɲe+pum51,,,Post07,,,,,*ɲa,
TaniTangam-146_thenose-1,Tangam_146,TaniTangam,146_thenose,ɲobuŋ,ɲo+buŋ,,,Post2017,,,,,,
EBDzalakha-146_thenose-1,Dzalakha_146,EBDzalakha,146_thenose,’na,na55,,,DDC2017,,,,,,
EBKhengkha-146_thenose-1,Khengkha_91,EBKhengkha,146_thenose,natong,na55+toŋ,,,AandY1996,,,,,,
KBWanghoBugun-146_thenose-1,WanghoBugun_386,KBWanghoBugun,146_thenose,ephuŋ,e+pʰuŋ,,,Abraham2018,,,,, ,
KBBichomBugun-146_thenose-1,BichomBugun_387,KBBichomBugun,146_thenose,ephuŋ,e+pʰuŋ,,,Abraham2018,,,,, ,
KBSingchungBugun-146_thenose-1,SingchungBugun_388,KBSingchungBugun,146_thenose,ephuŋ,e+pʰuŋ,,,Abraham2018,,,,, ,
KBKaspiBugun-146_thenose-1,KaspiBugun_389,KBKaspiBugun,146_thenose,ephuŋ,e+pʰuŋ,,,Abraham2018,,,,, ,
KBNamphriBugun-146_thenose-1,NamphriBugun_390,KBNamphriBugun,146_thenose,ephuŋ,e+pʰuŋ,,,Abraham2018,,,,, ,
EBMamaCuonaMenba-146_thenose-1,MamaCuonaMenba_91,EBMamaCuonaMenba,146_thenose,na53,na53,,,Lu2002,,,,,,
EBWenlangCuonaMenba-146_thenose-1,WenlangCuonaMenba_260,EBWenlangCuonaMenba,146_thenose,na55,na55,,,Lu2002,,,,,,
KBWestPuroikLieberherr-146_thenose-1,BuluPuroik_5914,KBWestPuroikLieberherr,146_thenose,a.puŋ,a.puŋ,,,TB,2108,,,,,FALSE
KBDikhyangBugun-146_thenose-1,DikhyangBugun_5915,KBDikhyangBugun,146_thenose,e.pʰuŋ,e.pʰuŋ,,,TB,2108,,,,,FALSE
KBWKhispi-146_thenose-1,Khispi_5916,KBWKhispi,146_thenose,hɛm.pʰɔŋ,hɛm.pʰɔŋ,,,TB,2108,,,,,FALSE
KBWDuhumbi-146_thenose-1,Duhumbi_5917,KBWDuhumbi,146_thenose,hɛm.pʰɔŋ,hɛm.pʰɔŋ,,,TB,2108,,,,,FALSE
KBWKhoina-146_thenose-1,Khoina_5918,KBWKhoina,146_thenose,nə.pʰuŋ,nə.pʰuŋ,,,TB,2108,,,,,FALSE
KBWJerigaon-146_thenose-1,Jerigaon_5919,KBWJerigaon,146_thenose,nə.pʰuŋ,nə.pʰuŋ,,,TB,2108,,,,,FALSE
KBWKhoitam-146_thenose-1,Khoitam_5920,KBWKhoitam,146_thenose,nə.pʰuŋ,nə.pʰuŋ,,,TB,2108,,,,,FALSE
KBWRahung-146_thenose-1,Rahung_5921,KBWRahung,146_thenose,ma.pʰuŋ,ma.pʰuŋ,,,TB,2108,,,,,FALSE
KBWRupa-146_thenose-1,Rupa_5922,KBWRupa,146_thenose,nə.pʰuŋ,nə.pʰuŋ,,,TB,2108,,,,,FALSE
KBWShergaon-146_thenose-1,Shergaon_5923,KBWShergaon,146_thenose,nə.pʰuŋ,nə.pʰuŋ,,,TB,2108,,,,,FALSE
TshBhutanTshangla-146_thenose-1,BhutanTshangla_5924,TshBhutanTshangla,146_thenose,na+huŋ,na+huŋ,,,TB,2108,,,,,FALSE
Kusunda-146_thenose-1,KusundaK_5925,Kusunda,146_thenose,i.nuː,i.nuː,,,Bodt2019b,2090,,,,,FALSE
HruNamreiBisai-146_thenose-1,NamreiBisai_104,HruNamreiBisai,146_thenose,nebijoŋ,ne+bjoŋ,,,Abraham2018,,,,,,
HruNamreiNabolang-146_thenose-1,NamreiNabolang_104,HruNamreiNabolang,146_thenose,nebijoŋ,ne+bjoŋ,,,Abraham2018,,,,,,
HruHrusoAkaJamiri-146_thenose-1,HrusoAkaJamiri_104,HruHrusoAkaJamiri,146_thenose,ʔuʃə,ʔu+ʃə,,,Abraham2018,,,,,,
HruBangru-146_thenose-1,Bangru_104,HruBangru,146_thenose,məɲəkoː,mə+ɲə+koː,,,BandL2015,,,,,,
HruDammaiDibin-146_thenose-1,DammaiDibin_104,HruDammaiDibin,146_thenose,nibuŋ,ni+buŋ,,,Abraham2018,,,,,,
HruMijiNafra-146_thenose-1,MijiNafra_104,HruMijiNafra,146_thenose,nibiuŋ,ni+biuŋ,,,Abraham2018,,,,,,
HruDammaiRurang-146_thenose-1,DammaiRurang_104,HruDammaiRurang,146_thenose,nebijoŋ,ne+bjoŋ,,,Abraham2018,,,,,,
EBBumthang-146_thenose-1,Bumthang_91,EBBumthang,146_thenose,naphang,na55+pʰaŋ,,,vanDriem2015,,,,,,
OldTibetan-146_thenose-1,OldTibetan_5950,OldTibetan,146_thenose,sna,s.n.a,,,Huang1992,2090,,,,,FALSE
Khaling-146_thenose-1,Khaling_v2_360,Khaling,146_thenose,nɵ,n.ɵ,,,Jacques2017FN,2090,,,,,FALSE
Limbu-146_thenose-1,Limbu_5942,Limbu,146_thenose,nɛbo,n.ɛ.b.o,,,Jacques2017FN,2090,,,,,FALSE
Japhug-146_thenose-1,Japhug_5938,Japhug,146_thenose,tɯ-ɕna,t.ɯ.◦.ɕ.n.a,,,Jacques2015b,2090,,,,,FALSE
Tangut-146_thenose-1,Tangut_5953,Tangut,146_thenose,njii²,n.j.ii.²,,,Li1997,2090,,,,,FALSE
Jingpho-146_thenose-1,Jingpho_5939,Jingpho,146_thenose,lă⁵⁵ti⁵¹,l.ă.⁵⁵.◦.t.i.⁵¹,,,Huang1992,26,,,,,FALSE
Maerkang-146_thenose-1,MaerkangrGyalrong_v2_1119,Maerkang,146_thenose,tə ʃnɑ,t.ə._.ʃ.n.ɑ,,,Huang1992,2090,,,,,FALSE
Lhasa-146_thenose-1,Lhasa_5957,Lhasa,146_thenose,nə⁵⁵ku⁵²,n.ə.⁵⁵.◦.k.u.⁵²,,,Huang1992,2090,,,,,FALSE
Daofu-146_thenose-1,Daofu_v2_1594,Daofu,146_thenose,sni,s.n.i,,,Huang1992,2090,,,,,FALSE
Batang-146_thenose-1,Batang_5956,Batang,146_thenose,n̥a⁵³,n̥.a.⁵³,,,Huang1992,2090,,,,,FALSE
Zhaba-146_thenose-1,Zhaba_5962,Zhaba,146_thenose,ȵu³³cçu⁵⁵,ȵ.u.³³.◦.cç.u.⁵⁵,,,Huang1992,2090,,,,,FALSE
DarangTaraon-146_thenose-1,DarangTaraon_5933,DarangTaraon,146_thenose,xɑ³¹niɑ⁵³pɯm⁵⁵,x.ɑ.³¹.◦.n.i.ɑ.⁵³.◦.p.ɯ.m.⁵⁵,,,Huang1992,2108,,,,,FALSE
Dulong-146_thenose-1,Dulong_5934,Dulong,146_thenose,sɯ⁵⁵|nɑ⁵⁵,s.ɯ.⁵⁵.+.n.ɑ.⁵⁵,,,Huang1992,2090,,,,,FALSE
Lisu-146_thenose-1,Lisu_5943,Lisu,146_thenose,nɑ̱³³khu̱³³,n.ɑ̱.³³.◦.kh.u̱.³³,,,Huang1992,2090,,,,,FALSE
Lisu-146_thenose-2,Lisu_5944,Lisu,146_thenose,nɑ̱³³bi³³,n.ɑ̱.³³.◦.b.i.³³,,,Huang1992,2090,,,,,FALSE
TaniBokar-146_thenose-1,Bokar_5928,TaniBokar,146_thenose,ȵa pum,ȵ.a.+.p.u.m,,,Huang1992,2108,,,,,FALSE
Alike-146_thenose-1,Alike_5955,Alike,146_thenose,rn̥æ,r.n̥.æ,,,Huang1992,2090,,,,,FALSE
Yidu-146_thenose-1,Yidu_5961,Yidu,146_thenose,e⁵⁵ ȵɑŋ⁵⁵ bo⁵⁵,e.⁵⁵._.ȵ.ɑ.ŋ.⁵⁵._.b.o.⁵⁵,,,Huang1992,2877,,,,,FALSE
Xiahe-146_thenose-1,Xiahe_v2_3891,Xiahe,146_thenose,hna ʁoŋ,h.n.a._.ʁ.o.ŋ,,,Huang1992,2090,,,,,FALSE
TshMotuoMenba-146_thenose-1,MotuoMenba_5947,TshMotuoMenba,146_thenose,na wuŋ,n.a._.w.u.ŋ,,,Huang1992,2108,,,,,FALSE
OldChinese-146_thenose-1,OldChinese_5949,OldChinese,146_thenose,*m-bi[t]-s,m.+.b.i.t.+.s,,,Baxter2014,1810,,,,,FALSE
OldBurmese-146_thenose-1,OldBurmese_5948,OldBurmese,146_thenose,nhā,nh.ā,,,Hill2017,2090,,,,,FALSE
WobziKhroskyabs-146_thenose-1,WobziKhroskyabs_5959,WobziKhroskyabs,146_thenose,snæ̂,s.n.æ̂,,,Lai2017,2090,,,,,FALSE
Chepang-146_thenose-1,Chepang_5932,Chepang,146_thenose,neh,n.e.h,,,Caughley2000,2090,,,,,FALSE
Garo-146_thenose-1,Garo_5935,Garo,146_thenose,ging,g.i.n.g,,,Burling2003,3985,,,,,FALSE
Thulung-146_thenose-1,Thulung_5954,Thulung,146_thenose,n̵/nɵ,n̵/n.ɵ,,,Allen1975,2090,,,,,FALSE
Hakha-146_thenose-1,Hakha_5936,Hakha,146_thenose,hnǎa/ar,hn.ǎa/a.r,,,VanBik2014,2090,,,,,FALSE
Bunan-146_thenose-1,Bunan_5929,Bunan,146_thenose,gjum,g.j.u.m,,,Widmer2014,188,,,,,FALSE
Byangsi-146_thenose-1,Byangsi_5930,Byangsi,146_thenose,hnim,h.n.i.m,,,Sharma2003a,399,,,,,FALSE
Rongpo-146_thenose-1,Rongpo_v2_7048,Rongpo,146_thenose,nhimtʃi,nh.i.m.tʃ.i,,,Sharma2003,399,,,,,FALSE
Kulung-146_thenose-1,Kulung_5940,Kulung,146_thenose,nap,n.a.p,,,Tolsma1999,29731,,,,,FALSE
Bantawa-146_thenose-1,Bantawa_v2_7519,Bantawa,146_thenose,nabu,n.a.b.u,,,Jongens2009,2090,,,,,FALSE
Rangoon-146_thenose-1,Rangoon_5952,Rangoon,146_thenose,n̥ɑ²²+kʰɑ̃u∼⁵⁵,n̥.ɑ.²².+.kʰ.ɑ̃.u.∼.⁵⁵,,,Huang1992 Hill2017,2090,,,,,FALSE
Bola-146_thenose-1,Bola_v2_8931,Bola,146_thenose,na̰⁵⁵,n.a̰.⁵⁵,,,Huang1992 Hill2017,2090,,,,,FALSE
Maru-146_thenose-1,Maru_v2_8932,Maru,146_thenose,nɔ̰³¹,n.ɔ̰.³¹,,,Huang1992 Hill2017,2090,,,,,FALSE
Achang-146_thenose-1,Achang_5926,Achang,146_thenose,n̥ʲɔŋ⁵⁵,n̥ʲ.ɔ.ŋ.⁵⁵,,,Huang1992 Hill2017,2090,,,,,FALSE
Bahing-146_thenose-1,Bahing_v2_9329,Bahing,146_thenose,nœ,n.œ,,,Michailovsky1989,2090,,,,,FALSE
Lushai-146_thenose-1,Lushai_5945,Lushai,146_thenose,n̥âr,n̥.â.r,,,Lorrain1940,2090,,,,,FALSE
Beijing-146_thenose-1,Beijing_5927,Beijing,146_thenose,pi³⁵tsɿ⁰,p.i.³⁵.ts.ɿ.⁰,,,Lai2017FN,1810,,,,,FALSE
Guangzhou-146_thenose-1,Guangzhou_v2_10435,Guangzhou,146_thenose,pei²²kɔ⁵³,p.e.i.²².k.ɔ.⁵³,,,Lai2017FN,1810,,,,,FALSE
Chaozhou-146_thenose-1,Chaozhou_5931,Chaozhou,146_thenose,pʰĩ∼¹¹,pʰ.ĩ.∼.¹¹,,,Lai2017FN,1810,,,,,FALSE
Longgang-146_thenose-1,Longgang_v2_10437,Longgang,146_thenose,pʰi⁵⁴₅₅kʊŋ³³,pʰ.i.⁵⁴₅₅.k.ʊ.ŋ.³³,,,Lai2017FN,1810,,,,,FALSE
Jieyang-146_thenose-1,Jieyang_v2_10438,Jieyang,146_thenose,pʰĩ∼¹¹,pʰ.ĩ.∼.¹¹,,,Lai2017FN,1810,,,,,FALSE
Xingning-146_thenose-1,Xingning_5960,Xingning,146_thenose,pʰi⁵³kʊm⁴⁵,pʰ.i.⁵³.k.ʊ.m.⁴⁵,,,Lai2017FN,1810,,,,,FALSE
Ukhrul-146_thenose-1,Ukhrul_5958,Ukhrul,146_thenose,na+taŋ,n.a.+.t.a.ŋ,,,Mortensen2012,2090,,,,,FALSE
Hayu-146_thenose-1,Hayu_5937,Hayu,146_thenose,tsoʔ+no,ts.o.ʔ.+.n.o,,,Michailovsky1989a,2090,,,,,FALSE
KarbiMikir-146_thenose-1,Mikir_5946,KarbiMikir,146_thenose,nokan,n.o.k.a.n,,,Walker1925 KonnerthFC GruessnerNoDate,2090,,,,,FALSE
Rabha-146_thenose-1,Rabha_5951,Rabha,146_thenose,kum+pak,k.u.m.+.p.a.k,,,Joseph2007,10416,,,,,FALSE
Xiandao-146_thenose-1,Xiandao_v2_12130,Xiandao,146_thenose,n̥ap³¹pʰɔŋ⁵⁵,n̥.a.p.³¹.pʰ.ɔ.ŋ.⁵⁵,,,Huang1992 Hill2017,29731,,,,,FALSE
Lashi-146_thenose-1,Lashi_5941,Lashi,146_thenose,no̱³³,n.o̱.³³,,,Huang1992 Hill2017,2090,,,,,FALSE
Atsi-146_thenose-1,Atsi_v2_12164,Atsi,146_thenose,no̱⁵¹,n.o̱.⁵¹,,,Huang1992 Hill2017,2090,,,,,FALSE
MishmiKaman-146_thenose-1,Kaman_192248,MishmiKaman,146_thenose,min⁵⁵ nioŋ³⁵,min⁵⁵ nioŋ³⁵,,,Sun1991,,,,,,
KBEastPuroikSoja-146_thenose-1,easternpuroik_99,KBEastPuroikSoja,146_thenose,"phok, poog",pʰok,,,RS09,,,,,,
KBEastPuroikRemsangpuia-146_thenose-1,easternpuroik_146,KBEastPuroikRemsangpuia,146_thenose,apɔːk,a+pɔːk,,,Remsangpuia2008,,,,,,
KBEastPuroikSun-146_thenose-1,puroik_192250,KBEastPuroikSun,146_thenose,pɔk³³,pɔk³³,,,Sun1991,,,,,,
TshDirangTshangla-147_oldofperson-1,DirangTshangla_217,TshDirangTshangla,147_oldofperson,gat+pu,gat+pu,,,TB,,,,,,
TaniGalo-147_oldofperson-1,Galo_245,TaniGalo,147_oldofperson,kòo,koː51,,,Post07,,,,,*ku ~ *kju?,
TaniTangam-147_oldofperson-1,Tangam_147,TaniTangam,147_oldofperson,mɨǰiŋ,mɨ+ʥiŋ,,,Post2017,,,,,,
EBDzalakha-147_oldofperson-1,Dzalakha_147,EBDzalakha,147_oldofperson,manmo,man+mo,,,DDC2017,,,,,old of objects?,
EBKhengkha-147_oldofperson-1,Khengkha_217,EBKhengkha,147_oldofperson,gat,gat,,,AandY1996,,,,,,
KBWanghoBugun-147_oldofperson-1,WanghoBugun_391,KBWanghoBugun,147_oldofperson,ehek,e+hek,,,Abraham2018,,,,, ,
KBBichomBugun-147_oldofperson-1,BichomBugun_392,KBBichomBugun,147_oldofperson,ehek,e+hek,,,Abraham2018,,,,, ,
KBSingchungBugun-147_oldofperson-1,SingchungBugun_393,KBSingchungBugun,147_oldofperson,ehe,e+he,,,Abraham2018,,,,, ,
KBKaspiBugun-147_oldofperson-1,KaspiBugun_394,KBKaspiBugun,147_oldofperson,ehek,e+hek,,,Abraham2018,,,,, ,
KBNamphriBugun-147_oldofperson-1,NamphriBugun_395,KBNamphriBugun,147_oldofperson,ehek,e+hek,,,Abraham2018,,,,, ,
EBMamaCuonaMenba-147_oldofperson-1,MamaCuonaMenba_495,EBMamaCuonaMenba,147_oldofperson,kAt˧˥po˥˧,kAt35po53,,,Lu1986,,,,,,
EBWenlangCuonaMenba-147_oldofperson-1,WenlangCuonaMenba_496,EBWenlangCuonaMenba,147_oldofperson,ge˧˥pu˥,ge35pu55,,,Lu1986,,,,,,
KBWestPuroikLieberherr-147_oldofperson-1,BuluPuroik_v2535,KBWestPuroikLieberherr,147_oldofperson,a.ʦɛ̃,a.ʦɛ̃,,,TB,,,,,,FALSE
KBDikhyangBugun-147_oldofperson-1,DikhyangBugun_v2536,KBDikhyangBugun,147_oldofperson,ə.hɛk,ə.hɛk,,,TB,,,,,,FALSE
KBWKhispi-147_oldofperson-1,Khispi_v2537,KBWKhispi,147_oldofperson,ɔ.mɛn,ɔ.mɛn,,,TB,,,,,,FALSE
KBWDuhumbi-147_oldofperson-1,Duhumbi_v2538,KBWDuhumbi,147_oldofperson,ɔ.mɛn,ɔ.mɛn,,,TB,,,,,,FALSE
KBWKhoina-147_oldofperson-1,Khoina_v2539,KBWKhoina,147_oldofperson,a.mɛn,a.mɛn,,,TB,,,,,,FALSE
KBWJerigaon-147_oldofperson-1,Jerigaon_v2540,KBWJerigaon,147_oldofperson,a.mɛn,a.mɛn,,,TB,,,,,,FALSE
KBWKhoitam-147_oldofperson-1,Khoitam_v2541,KBWKhoitam,147_oldofperson,a.man,a.man,,,TB,,,,,,FALSE
KBWRahung-147_oldofperson-1,Rahung_v2542,KBWRahung,147_oldofperson,a.mɛn,a.mɛn,,,TB,,,,,,FALSE
KBWRupa-147_oldofperson-1,Rupa_v2543,KBWRupa,147_oldofperson,a.man,a.man,,,TB,,,,,,FALSE
KBWShergaon-147_oldofperson-1,Shergaon_v2544,KBWShergaon,147_oldofperson,a.man,a.man,,,TB,,,,,,FALSE
TshBhutanTshangla-147_oldofperson-1,BhutanTshangla_v2545,TshBhutanTshangla,147_oldofperson,gan+pa,gan+pa,,,TB,,,,,,FALSE
Kusunda-147_oldofperson-1,KusundaK_,Kusunda,147_oldofperson,bu.d̪ʰaː,bu.d̪ʰaː,,,Bodt2019b,0,,,,,FALSE
HruNamreiBisai-147_oldofperson-1,NamreiBisai_277,HruNamreiBisai,147_oldofperson,məʃoʔ,mə+ʃoʔ,,,Abraham2018,,,,,*mə-ɕoʔ,
HruNamreiNabolang-147_oldofperson-1,NamreiNabolang_277,HruNamreiNabolang,147_oldofperson,məʃoʔ,mə+ʃoʔ,,,Abraham2018,,,,,*mə-ɕoʔ,
HruHrusoAkaJamiri-147_oldofperson-1,HrusoAkaJamiri_277,HruHrusoAkaJamiri,147_oldofperson,ʔə̆me,ʔə+me,,,Abraham2018,,,,,*mə-ɕoʔ,
HruBangru-147_oldofperson-1,Bangru_277,HruBangru,147_oldofperson,məɕuaː,mə+ɕuaː,,,BandL2015,,,,,*mə-ɕoʔ,
HruDammaiDibin-147_oldofperson-1,DammaiDibin_277,HruDammaiDibin,147_oldofperson,aʃoʔ,a+ʃoʔ,,,Abraham2018,,,,,*mə-ɕoʔ,
HruMijiNafra-147_oldofperson-1,MijiNafra_277,HruMijiNafra,147_oldofperson,məʃoʔ,mə+ʃoʔ,,,Abraham2018,,,,,*mə-ɕoʔ,
HruDammaiRurang-147_oldofperson-1,DammaiRurang_277,HruDammaiRurang,147_oldofperson,məʃoʔ,mə+ʃoʔ,,,Abraham2018,,,,,*mə-ɕoʔ,
EBBumthang-147_oldofperson-1,Bumthang_186,EBBumthang,147_oldofperson,gat+po,gat+po,,,TB,,,,,,
OldTibetan-147_oldofperson-1,OldTibetan_v2_364,OldTibetan,147_oldofperson,rgas,r.g.a.s,,,Huang1992,583,,,,,FALSE
Japhug-147_oldofperson-1,Japhug_v2_365,Japhug,147_oldofperson,%rgɤz,r.g.ɤ.z,,,Jacques2015b,583,,,,,TRUE
Jingpho-147_oldofperson-1,Jingpho_v2_1056,Jingpho,147_oldofperson,a³¹sak³¹kă³¹pa³¹,a.³¹.◦.s.a.k.³¹.◦.k.ă.³¹.◦.p.a.³¹,,,Huang1992,581,,,,,FALSE
TshMotuoMenba-147_oldofperson-1,MotuoMenba_v2_1058,TshMotuoMenba,147_oldofperson,gat bu,g.a.t._.b.u,,,Huang1992,583,,,,,TRUE
Maerkang-147_oldofperson-1,MaerkangrGyalrong_v2_1416,Maerkang,147_oldofperson,kə mtʂo,k.ə._.m.tʂ.o,,,Huang1992,1000,,,,,FALSE
Lhasa-147_oldofperson-1,Lhasa_v2_1513,Lhasa,147_oldofperson,kɛ̃¹³pa⁵⁵,k.ɛ̃.∼.¹³.◦.p.a.⁵⁵,,,Huang1992,583,,,,,FALSE
Daofu-147_oldofperson-1,Daofu_v2_1939,Daofu,147_oldofperson,gə dar,g.ə.+.d.a.r,,,Huang1992,2051,,,,,TRUE
Dulong-147_oldofperson-1,Dulong_v2_2087,Dulong,147_oldofperson,bɹiŋ⁵⁵,b.ɹ.i.ŋ.⁵⁵,,,Huang1992,1610,,,,,FALSE
Batang-147_oldofperson-1,Batang_v2_2201,Batang,147_oldofperson,gɛ⁵⁵po⁵³,g.ɛ.⁵⁵.◦.p.o.⁵³,,,Huang1992,583,,,,,FALSE
Zhaba-147_oldofperson-1,Zhaba_v2_2736,Zhaba,147_oldofperson,ga³³gi⁵⁵,g.a.³³.◦.g.i.⁵⁵,,,Huang1992,583,,,,,TRUE
DarangTaraon-147_oldofperson-1,DarangTaraon_v2_2785,DarangTaraon,147_oldofperson,tɑ³¹pɑɯ⁵⁵,t.ɑ.³¹.◦.p.ɑ.ɯ.⁵⁵,,,Huang1992,2329,,,,,FALSE
Xiahe-147_oldofperson-1,Xiahe_v2_3436,Xiahe,147_oldofperson,lo lon,l.o._.l.o.n,,,Huang1992,2707,,,,,FALSE
Lisu-147_oldofperson-1,Lisu_v2_3456,Lisu,147_oldofperson,mo³¹,m.o.³¹,,,Huang1992,1286,,,,,FALSE
TaniBokar-147_oldofperson-1,Bokar_v2_3514,TaniBokar,147_oldofperson,me kam,m.e.+.k.a.m,,,Huang1992,3277,,,,,FALSE
Alike-147_oldofperson-1,Alike_v2_3924,Alike,147_oldofperson,rgi,r.g.i,,,Huang1992,583,,,,,FALSE
Yidu-147_oldofperson-1,Yidu_v2_4054,Yidu,147_oldofperson,mi³⁵tɕhi⁵⁵pɹɑ⁵⁵,m.i.³⁵.◦.tɕʰ.i.⁵⁵.◦.p.ɹ.ɑ.⁵⁵,,,Huang1992,2987,,,,,FALSE
Khaling-147_oldofperson-1,Khaling_v2_4333,Khaling,147_oldofperson,dʉspɛ,d.ʉ.s.p.ɛ,,,Jacques2017FN,3515,,,,,FALSE
Limbu-147_oldofperson-1,Limbu_v2_4334,Limbu,147_oldofperson,lɛtt,l.ɛ.t.t,,,Jacques2017FN,3516,,,,,FALSE
OldChinese-147_oldofperson-1,OldChinese_v2_4748,OldChinese,147_oldofperson,*C.rˤuʔ,C/.+.rˤ.u.ʔ,,,Baxter2014,1685,,,,,FALSE
OldBurmese-147_oldofperson-1,OldBurmese_v2_4906,OldBurmese,147_oldofperson,ʔuiw,ʔ.ui.w,,,Hill2017,1034,,,,,FALSE
WobziKhroskyabs-147_oldofperson-1,WobziKhroskyabs_v2_5299,WobziKhroskyabs,147_oldofperson,dɑ́r,d.ɑ́.r,,,Lai2017,2051,,,,,TRUE
Chepang-147_oldofperson-1,Chepang_v2_5548,Chepang,147_oldofperson,ʔaj,ʔ.a.j,,,Caughley2000,3862,,,,,FALSE
Garo-147_oldofperson-1,Garo_v2_5785,Garo,147_oldofperson,git+cham,g.i.t.+.ch.a.m,,,Burling2003,3986,,,,,FALSE
Garo-147_oldofperson-2,Garo_v2_5786,Garo,147_oldofperson,ochol,o.ch.o.l,,,Burling2003,3987,,,,,FALSE
Thulung-147_oldofperson-1,Thulung_v2_5995,Thulung,147_oldofperson,ŋaːwa,ŋ.aː.w.a,,,Allen1975,4064,,,,,FALSE
Hakha-147_oldofperson-1,Hakha_v2_6337,Hakha,147_oldofperson,tâ/ar+tǎ/ar,t.â/a.r.+.t.ǎ/a.r,,,VanBik2014,2051,,,,,FALSE
Bunan-147_oldofperson-1,Bunan_v2_6484,Bunan,147_oldofperson,ɕaŋs,ɕ.a.ŋ.s,,,Widmer2014,357,,,,,FALSE
Byangsi-147_oldofperson-1,Byangsi_v2_6747,Byangsi,147_oldofperson,ʃaŋtʰe,ʃ.a.ŋ.tʰ.e,,,Sharma2003a,357,,,,,FALSE
Rongpo-147_oldofperson-1,Rongpo_v2_6970,Rongpo,147_oldofperson,juːdə,j.uː.d.ə,,,Sharma2003,489,,,,,FALSE
Kulung-147_oldofperson-1,Kulung_v2_7192,Kulung,147_oldofperson,supe,s.u.p.e,,,Tolsma1999,635,,,,,FALSE
Rangoon-147_oldofperson-1,Rangoon_v2_8057,Rangoon,147_oldofperson,o²²,o.²²,,,Huang1992 Hill2017,1034,,,,,FALSE
Achang-147_oldofperson-1,Achang_v2_8933,Achang,147_oldofperson,muaŋ³¹,m.u.a.ŋ.³¹,,,Huang1992 Hill2017,1286,,,,,FALSE
Atsi-147_oldofperson-1,Atsi_v2_8934,Atsi,147_oldofperson,maŋ²¹,m.a.ŋ.²¹,,,Huang1992 Hill2017,1286,,,,,FALSE
Bola-147_oldofperson-1,Bola_v2_8935,Bola,147_oldofperson,mɔ̃∼³¹,m.ɔ̃.∼.³¹,,,Huang1992 Hill2017,1286,,,,,FALSE
Lashi-147_oldofperson-1,Lashi_v2_8936,Lashi,147_oldofperson,maŋ³³+tso⁵⁵,m.a.ŋ.³³.+.ts.o.⁵⁵,,,Huang1992 Hill2017,1286,,,,,FALSE
Maru-147_oldofperson-1,Maru_v2_8937,Maru,147_oldofperson,mɔ̃∼³⁵,m.ɔ̃.∼.³⁵,,,Huang1992 Hill2017,1286,,,,,FALSE
Xiandao-147_oldofperson-1,Xiandao_v2_8938,Xiandao,147_oldofperson,mɔŋ³¹,m.ɔ.ŋ.³¹,,,Huang1992 Hill2017,1286,,,,,FALSE
Bahing-147_oldofperson-1,Bahing_v2_9260,Bahing,147_oldofperson,maisam,m.a.i.s.a.m,,,Michailovsky1989,1379,,,,,FALSE
Lushai-147_oldofperson-1,Lushai_v2_9475,Lushai,147_oldofperson,tar,t.a.r,,,Lorrain1940,2051,,,,,FALSE
Lushai-147_oldofperson-2,Lushai_v2_9476,Lushai,147_oldofperson,l̥ui,l̥.u.i,,,Lorrain1940,1496,,,,,FALSE
Beijing-147_oldofperson-1,Beijing_v2_9942,Beijing,147_oldofperson,lɑo²¹⁴,l.ɑ.o.²¹⁴,,,Lai2017FN,1685,,,,,FALSE
Guangzhou-147_oldofperson-1,Guangzhou_v2_9943,Guangzhou,147_oldofperson,lou²³,l.o.u.²³,,,Lai2017FN,1685,,,,,FALSE
Chaozhou-147_oldofperson-1,Chaozhou_v2_9944,Chaozhou,147_oldofperson,lau³⁵,l.a.u.³⁵,,,Lai2017FN,1685,,,,,TRUE
Longgang-147_oldofperson-1,Longgang_v2_9945,Longgang,147_oldofperson,lau³²,l.a.u.³²,,,Lai2017FN,1685,,,,,FALSE
Jieyang-147_oldofperson-1,Jieyang_v2_9946,Jieyang,147_oldofperson,lau³⁵,l.a.u.³⁵,,,Lai2017FN,1685,,,,,TRUE
Xingning-147_oldofperson-1,Xingning_v2_9947,Xingning,147_oldofperson,lɑɔ²¹,l.ɑ.ɔ.²¹,,,Lai2017FN,1685,,,,,FALSE
Ukhrul-147_oldofperson-1,Ukhrul_v2_11098,Ukhrul,147_oldofperson,kʰə+rɐr,kʰ.ə.+.r.ɐ.r,,,Mortensen2012,2051,,,,,FALSE
Tangut-147_oldofperson-1,Tangut_v2_11529,Tangut,147_oldofperson,nar,n.a.r,,,Li1997,2051,,,,,FALSE
KarbiMikir-147_oldofperson-1,Mikir_v2_11780,KarbiMikir,147_oldofperson,"kesar, saru",s.à.r,,,Walker1925 KonnerthFC GruessnerNoDate,10556,,,,,FALSE
